subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level
8,grate,Task B ,1,4,1,4.47695144,0.135,1,87.33687225,0,0,4
9,grate,Task B ,1,2,1,2.186738047,0.033,1,266.5767881,0,0,1
9,grate,Task B ,2,2,1,-7.283428995,0.033,2,287.1270763,0,0,1
9,grate,Task B ,1,4,1,2.973408902,0.067,1,233.411235,0,0,3
9,grate,Task B ,1,4,1,2.197517918,0.067,1,276.6429045,0,0,3
9,grate,Task B ,2,1,1,2.929518006,0.033,2,297.337674,0,0,1
9,grate,Task B ,1,3,0,-7.071971663,0.067,2,326.9094311,0,0,3
10,grate,Task B ,1,2,0,2.982158888,0.067,2,246.7437775,0,0,3
10,grate,Task B ,2,1,1,7.795256725,0.135,2,289.5248411,0,0,4
10,grate,Task B ,1,1,1,0.33360644,0.135,1,11.13618534,0,0,4
10,grate,Task B ,1,2,1,-2.434932689,0.067,1,109.6236024,0,0,3
10,grate,Task B ,1,1,0,7.023466644,0.135,2,92.46773512,0,0,4
10,grate,Task B ,1,1,0,4.933448453,0.033,2,167.1139719,0,0,1
1,grate,Task B ,1,4,0,7.397039033,0.067,2,284.3798025,0,0,3
1,grate,Task B ,1,4,1,1.639214988,0.135,1,14.08044879,0,0,4
1,grate,Task B ,1,2,1,-4.815763477,0.067,1,21.98928983,0,0,3
1,grate,Task B ,1,3,1,1.100454016,0.135,1,54.6625985,0,0,4
1,grate,Task B ,2,3,1,9.341201363,0.135,2,223.9408398,0,0,4
1,grate,Task B ,2,1,1,9.118650873,0.033,2,74.70654771,0,0,1
2,grate,Task B ,1,1,0,0.099480959,0.05,2,148.6126221,0,0,2
2,grate,Task B ,2,1,0,2.755332029,0.05,1,201.3919344,0,0,2
2,grate,Task B ,2,1,1,-9.004075546,0.033,2,249.9364258,0,0,1
2,grate,Task B ,1,3,0,-4.136903003,0.135,2,1.596943038,0,0,4
2,grate,Task B ,1,3,0,-4.503054269,0.05,2,134.4494339,0,0,2
2,grate,Task B ,2,1,1,-11.46219345,0.033,2,15.11670119,0,0,1
3,grate,Task B ,2,4,0,4.899089743,0.067,1,24.57494464,0,0,3
3,grate,Task B ,1,1,0,-12.85041058,0.135,2,21.2507207,0,0,4
3,grate,Task B ,1,4,0,-0.422732055,0.05,2,50.7838735,0,0,2
3,grate,Task B ,2,1,0,2.499055626,0.033,1,274.2933589,0,0,1
3,grate,Task B ,1,1,1,-0.800722347,0.05,1,339.0701754,0,0,2
3,grate,Task B ,2,3,0,0.104963132,0.135,1,303.2011201,0,0,4
4,grate,Task B ,1,2,0,-5.215065905,0.033,2,15.11960904,0,0,1
4,grate,Task B ,1,3,1,3.993609589,0.05,1,47.65786756,0,0,2
4,grate,Task B ,2,4,1,-18.21443846,0.135,2,276.3693385,0,0,4
4,grate,Task B ,2,4,1,-21.703584,0.135,2,166.6365465,0,0,4
4,grate,Task B ,2,3,1,15.69569938,0.067,2,100.3377033,0,0,3
4,grate,Task B ,1,3,0,2.006503107,0.05,2,137.5014865,0,0,2
5,grate,Task B ,1,3,0,-6.78283371,0.033,2,88.95743037,0,0,1
5,grate,Task B ,1,4,1,1.218461105,0.05,1,358.8425508,0,0,2
5,grate,Task B ,2,4,0,-2.001587781,0.067,1,274.7690338,0,0,3
5,grate,Task B ,1,4,1,-1.589181369,0.05,1,25.56482275,0,0,2
5,grate,Task B ,2,4,1,-12.77780252,0.067,2,64.67696235,0,0,3
5,grate,Task B ,2,4,0,3.314642456,0.135,1,165.6230143,0,0,4
6,grate,Task B ,2,3,0,1.756609081,0.135,1,346.9962001,0,0,4
6,grate,Task B ,1,3,1,-1.98428058,0.135,1,221.6562144,0,0,4
6,grate,Task B ,1,1,0,0.128697558,0.033,2,135.8089297,0,0,1
6,grate,Task B ,1,2,0,0.577014719,0.033,2,147.4780024,0,0,1
6,grate,Task B ,1,3,1,-0.344412788,0.135,1,32.89742704,0,0,4
6,grate,Task B ,1,3,1,3.046742383,0.135,1,41.28744213,0,0,4
7,grate,Task B ,1,1,0,3.503859264,0.05,2,312.9039864,0,0,2
7,grate,Task B ,1,4,0,22.92279833,0.033,2,98.82924338,0,0,1
7,grate,Task B ,1,4,1,-0.155329105,0.135,1,171.5109314,0,0,4
7,grate,Task B ,1,4,0,7.826282018,0.05,2,326.8037919,0,0,2
7,grate,Task B ,1,4,1,-6.173650548,0.135,1,59.28754417,0,0,4
7,grate,Task B ,1,4,1,0.733890514,0.067,1,101.1322163,0,0,3
8,grate,Task B ,1,1,1,-1.165361372,0.033,1,175.7862676,0,0,1
8,grate,Task B ,2,1,0,1.007911225,0.05,1,68.16819023,0,0,2
8,grate,Task B ,2,1,1,9.805395241,0.05,2,225.7530955,0,0,2
8,grate,Task B ,2,4,1,17.85357861,0.135,2,44.60897765,0,0,4
8,grate,Task B ,2,3,1,-15.47434024,0.05,2,292.9796877,0,0,2
8,grate,Task B ,2,4,1,-37.741486,0.05,2,103.8853495,0,0,2
9,grate,Task B ,1,2,1,-4.525971628,0.067,1,357.8807832,0,0,3
9,grate,Task B ,2,1,1,-2.102980461,0.033,2,283.600926,0,0,1
9,grate,Task B ,1,4,1,-0.057015776,0.135,1,101.6251001,0,0,4
9,grate,Task B ,1,1,0,-13.22125101,0.05,2,62.41659864,0,0,2
9,grate,Task B ,1,4,1,-4.080829896,0.135,1,351.4306887,0,0,4
9,grate,Task B ,1,4,1,0.632830067,0.05,1,47.65225839,0,0,2
10,grate,Task B ,1,1,1,0.160164901,0.05,1,280.8647326,0,0,2
10,grate,Task B ,1,1,1,-1.868041393,0.033,1,339.5059819,0,0,1
10,grate,Task B ,1,1,1,-0.782369739,0.033,1,74.32377298,0,0,1
10,grate,Task B ,1,1,0,-13.87669002,0.033,2,21.15377805,0,0,1
10,grate,Task B ,1,1,0,5.901524003,0.135,2,67.28681437,0,0,4
10,grate,Task B ,2,2,1,-9.979624799,0.067,2,280.0134938,0,0,3
1,grate,Task B ,1,2,0,-10.88929148,0.05,2,128.331243,0,0,2
1,grate,Task B ,1,3,1,0.540449019,0.135,1,3.857581076,0,0,4
1,grate,Task B ,1,1,1,1.02356786,0.033,1,262.5431349,0,0,1
1,grate,Task B ,2,2,1,-6.593710234,0.135,2,185.7936219,0,0,4
1,grate,Task B ,2,1,1,4.690134338,0.033,2,141.8237351,0,0,1
1,grate,Task B ,1,2,1,3.531339179,0.033,1,341.8135009,0,0,1
2,grate,Task B ,1,1,0,4.147170172,0.135,2,217.6992103,0,0,4
2,grate,Task B ,1,1,0,-3.643923808,0.05,2,67.36253427,0,0,2
2,grate,Task B ,1,3,1,-2.579334859,0.135,1,345.4074798,0,0,4
2,grate,Task B ,2,1,0,3.941058058,0.05,1,264.6243772,0,0,2
2,grate,Task B ,1,1,1,4.983163904,0.033,1,63.17595899,0,0,1
2,grate,Task B ,2,3,0,7.050093527,0.135,1,186.0100291,0,0,4
3,grate,Task B ,1,3,0,4.610158318,0.05,2,323.7644008,0,0,2
3,grate,Task B ,1,1,0,4.730399979,0.135,2,74.48065703,0,0,4
3,grate,Task B ,1,4,1,0.828929035,0.135,1,291.6384901,0,0,4
3,grate,Task B ,2,2,0,-0.61621256,0.135,1,85.40541773,0,0,4
3,grate,Task B ,1,1,1,-2.227129498,0.067,1,298.175085,0,0,3
3,grate,Task B ,2,1,0,3.196103151,0.033,1,91.53923991,0,0,1
4,grate,Task B ,1,1,1,-2.571069393,0.033,1,274.8737267,0,0,1
4,grate,Task B ,1,2,0,13.74297934,0.033,2,189.2031948,0,0,1
4,grate,Task B ,1,2,1,-0.097565172,0.033,1,162.2921437,0,0,1
4,grate,Task B ,1,3,1,3.148221516,0.067,1,251.9911557,0,0,3
4,grate,Task B ,1,1,1,2.30259859,0.033,1,38.8862905,0,0,1
4,grate,Task B ,1,3,0,-5.812528321,0.135,2,146.7905093,0,0,4
5,grate,Task B ,2,2,1,-12.29917997,0.05,2,261.5123484,0,0,2
5,grate,Task B ,1,3,1,2.117018342,0.033,1,348.6020927,0,0,1
5,grate,Task B ,1,1,0,-3.330377345,0.033,2,89.84463796,0,0,1
5,grate,Task B ,1,4,0,6.319597662,0.033,2,52.28645408,0,0,1
5,grate,Task B ,1,3,1,1.234212434,0.067,1,169.42429,0,0,3
5,grate,Task B ,1,4,1,-0.111521759,0.05,1,183.7299696,0,0,2
6,grate,Task B ,2,3,1,6.112351975,0.135,2,109.6537618,0,0,4
6,grate,Task B ,2,3,0,-1.119111516,0.135,1,238.9383994,0,0,4
6,grate,Task B ,1,3,1,-1.893585997,0.05,1,42.82885466,0,0,2
6,grate,Task B ,1,3,1,-0.904724623,0.033,1,35.75908267,0,0,1
6,grate,Task B ,1,3,1,3.752245886,0.05,1,92.18576241,0,0,2
6,grate,Task B ,1,3,1,-4.319962054,0.05,1,20.16452947,0,0,2
7,grate,Task B ,1,4,1,-2.960731611,0.067,1,308.9778402,0,0,3
7,grate,Task B ,2,4,1,-5.758208474,0.067,2,63.84803864,0,0,3
7,grate,Task B ,1,4,0,-6.288715097,0.05,2,130.3264789,0,0,2
7,grate,Task B ,1,4,1,-2.406131788,0.067,1,238.7025995,0,0,3
7,grate,Task B ,1,4,0,5.652710779,0.05,2,356.720197,0,0,2
7,grate,Task B ,1,4,1,-0.306330056,0.05,1,129.732631,0,0,2
8,grate,Task B ,1,2,0,1.540003584,0.05,2,19.79606975,0,0,2
8,grate,Task B ,2,3,1,23.58006513,0.05,2,48.28281158,0,0,2
8,grate,Task B ,1,2,1,-0.830476464,0.05,1,272.3124257,0,0,2
8,grate,Task B ,1,3,1,-2.683103416,0.067,1,104.2920359,0,0,3
8,grate,Task B ,2,2,0,1.394431794,0.05,1,290.901226,0,0,2
8,grate,Task B ,2,4,1,13.73713522,0.135,2,219.1154214,0,0,4
9,grate,Task B ,1,2,1,3.030379133,0.033,1,51.07532279,0,0,1
9,grate,Task B ,1,4,0,-9.555537807,0.135,2,250.0715631,0,0,4
9,grate,Task B ,1,4,0,0.933384586,0.067,2,228.5978602,0,0,3
9,grate,Task B ,1,2,0,0.791771351,0.067,2,113.7398121,0,0,3
9,grate,Task B ,1,4,0,-10.42788768,0.067,2,181.9443867,0,0,3
9,grate,Task B ,1,1,0,-2.016934288,0.067,2,39.61114394,0,0,3
10,grate,Task B ,1,1,1,-3.92890064,0.05,1,79.3683765,0,0,2
10,grate,Task B ,1,1,1,3.537070233,0.067,1,232.5224616,0,0,3
10,grate,Task B ,1,1,1,-3.885557086,0.135,1,15.20143941,0,0,4
10,grate,Task B ,1,2,0,-18.29697495,0.033,2,312.170918,0,0,1
10,grate,Task B ,1,1,1,-3.210064676,0.067,1,21.88525195,0,0,3
10,grate,Task B ,1,1,0,-0.874712939,0.05,2,238.6790837,0,0,2
1,grate,Task B ,2,2,1,11.89189094,0.05,2,248.530182,0,0,2
1,grate,Task B ,1,4,0,1.630863806,0.135,2,242.8256472,0,0,4
1,grate,Task B ,1,3,1,1.407455211,0.067,1,217.8106853,0,0,3
1,grate,Task B ,1,3,1,-0.805308109,0.135,1,345.2774299,0,0,4
1,grate,Task B ,2,4,1,-20.70286857,0.135,2,231.6658646,0,0,4
1,grate,Task B ,1,2,1,-1.02310777,0.067,1,259.5348207,0,0,3
2,grate,Task B ,1,1,0,6.799686805,0.033,2,71.10263126,0,0,1
2,grate,Task B ,2,1,0,-3.794125609,0.05,1,151.6252149,0,0,2
2,grate,Task B ,1,3,0,13.2010951,0.033,2,127.105376,0,0,1
2,grate,Task B ,1,3,0,14.68705308,0.067,2,218.6855602,0,0,3
2,grate,Task B ,2,4,1,-25.6617657,0.135,2,44.04473906,0,0,4
2,grate,Task B ,2,4,1,22.71059646,0.067,2,299.9401047,0,0,3
3,grate,Task B ,2,4,1,12.20963485,0.135,2,178.5384773,0,0,4
3,grate,Task B ,2,3,0,-0.142917978,0.033,1,300.4721036,0,0,1
3,grate,Task B ,2,4,1,-11.57630248,0.05,2,133.2194867,0,0,2
3,grate,Task B ,2,2,0,1.239491549,0.05,1,76.9348315,0,0,2
3,grate,Task B ,2,2,1,-4.194209306,0.033,2,275.2062457,0,0,1
3,grate,Task B ,2,2,1,-21.58097263,0.033,2,194.5415824,0,0,1
4,grate,Task B ,1,3,1,0.350297467,0.05,1,224.8241523,0,0,2
4,grate,Task B ,1,4,0,-9.701682159,0.05,2,233.8286945,0,0,2
4,grate,Task B ,2,2,0,6.050342547,0.05,1,231.6612056,0,0,2
4,grate,Task B ,1,1,1,-1.482641982,0.033,1,2.151668237,0,0,1
4,grate,Task B ,1,1,0,-12.33935884,0.033,2,253.9303268,0,0,1
4,grate,Task B ,2,4,1,20.72351233,0.067,2,308.5213377,0,0,3
5,grate,Task B ,2,4,1,16.09686105,0.135,2,119.7230794,0,0,4
5,grate,Task B ,1,3,0,2.524678541,0.135,2,129.8232869,0,0,4
5,grate,Task B ,1,3,1,1.226349474,0.05,1,355.4995894,0,0,2
5,grate,Task B ,1,1,0,-5.575032194,0.033,2,214.0646227,0,0,1
5,grate,Task B ,1,3,1,2.123541203,0.033,1,2.600956421,0,0,1
5,grate,Task B ,1,4,1,-0.046818678,0.135,1,320.9391101,0,0,4
6,grate,Task B ,2,3,1,-2.80126976,0.033,2,269.7755848,0,0,1
6,grate,Task B ,2,3,1,22.89118724,0.05,2,319.9601958,0,0,2
6,grate,Task B ,1,3,1,1.984963337,0.135,1,327.671396,0,0,4
6,grate,Task B ,2,1,1,-15.24035352,0.067,2,205.8950159,0,0,3
6,grate,Task B ,2,3,1,9.470978246,0.135,2,308.6324983,0,0,4
6,grate,Task B ,2,1,0,-1.185614756,0.033,1,128.3472522,0,0,1
7,grate,Task B ,2,1,1,6.855713824,0.135,2,165.4685172,0,0,4
7,grate,Task B ,1,4,1,-2.955970026,0.135,1,304.7850153,0,0,4
7,grate,Task B ,2,4,1,-26.0461815,0.135,2,230.1299322,0,0,4
7,grate,Task B ,2,4,1,-27.95865994,0.05,2,352.5652685,0,0,2
7,grate,Task B ,1,4,0,1.550925863,0.067,2,67.5742172,0,0,3
7,grate,Task B ,1,4,1,-0.554237268,0.033,1,107.0593636,0,0,1
8,grate,Task B ,2,4,1,-13.3072684,0.135,2,86.10090181,0,0,4
8,grate,Task B ,1,3,1,5.342809816,0.067,1,226.9740562,0,0,3
8,grate,Task B ,2,1,1,-16.47528111,0.05,2,210.1638032,0,0,2
8,grate,Task B ,2,1,0,-0.118283005,0.05,1,210.537707,0,0,2
8,grate,Task B ,1,1,0,0.401385203,0.05,2,270.6409725,0,0,2
8,grate,Task B ,2,1,0,-2.127288985,0.05,1,229.7764086,0,0,2
9,grate,Task B ,1,1,0,-3.848994407,0.05,2,313.1212184,0,0,2
9,grate,Task B ,1,4,1,-0.317953428,0.135,1,352.7969321,0,0,4
9,grate,Task B ,1,1,1,-2.990609715,0.05,1,10.1545211,0,0,2
9,grate,Task B ,1,4,1,-5.027062454,0.135,1,77.83581569,0,0,4
9,grate,Task B ,1,4,1,-2.286950842,0.135,1,255.0942993,0,0,4
9,grate,Task B ,1,3,0,-2.646075912,0.135,2,209.7972394,0,0,4
10,grate,Task B ,2,3,1,-9.257925005,0.067,2,75.92892449,0,0,3
10,grate,Task B ,1,1,0,-8.081745037,0.05,2,342.6064711,0,0,2
10,grate,Task B ,1,1,0,2.489382505,0.067,2,188.4628283,0,0,3
10,grate,Task B ,1,1,0,15.58737097,0.033,2,62.03096017,0,0,1
10,grate,Task B ,1,1,0,-3.430056545,0.135,2,52.14460873,0,0,4
10,grate,Task B ,1,1,0,10.83671,0.033,2,63.42272777,0,0,1
1,grate,Task B ,1,4,0,-3.092274303,0.067,2,224.2687242,0,0,3
1,grate,Task B ,1,4,1,1.890641924,0.135,1,238.8972342,0,0,4
1,grate,Task B ,1,2,0,1.73704226,0.05,2,61.80983103,0,0,2
1,grate,Task B ,1,3,0,3.126538703,0.05,2,118.5558931,0,0,2
1,grate,Task B ,1,2,1,-3.502372823,0.067,1,297.7148479,0,0,3
1,grate,Task B ,2,4,1,-13.94948197,0.135,2,169.8127938,0,0,4
2,grate,Task B ,1,1,1,-3.488098435,0.033,1,169.9699938,0,0,1
2,grate,Task B ,1,4,0,-0.424654559,0.135,2,164.9443287,0,0,4
2,grate,Task B ,2,1,0,-2.127493748,0.067,1,45.42426832,0,0,3
2,grate,Task B ,2,4,1,-33.88650598,0.135,2,117.9899203,0,0,4
2,grate,Task B ,1,3,1,1.299880503,0.067,1,258.3723638,0,0,3
2,grate,Task B ,1,1,1,-0.179216936,0.067,1,330.4861671,0,0,3
3,grate,Task B ,2,4,1,5.282583193,0.067,2,83.92294811,0,0,3
3,grate,Task B ,1,3,1,0.337027899,0.05,1,154.5958193,0,0,2
3,grate,Task B ,1,2,0,4.35912363,0.05,2,236.3102231,0,0,2
3,grate,Task B ,2,2,0,3.101887333,0.067,1,150.3474198,0,0,3
3,grate,Task B ,1,1,0,6.100992299,0.067,2,126.9936275,0,0,3
3,grate,Task B ,1,2,0,-8.185650536,0.033,2,290.6260485,0,0,1
4,grate,Task B ,2,4,1,-16.32529673,0.067,2,233.5216639,0,0,3
4,grate,Task B ,2,3,1,-8.244900476,0.067,2,134.9892665,0,0,3
4,grate,Task B ,2,2,0,3.226347892,0.05,1,276.2158886,0,0,2
4,grate,Task B ,2,4,1,-8.632722205,0.135,2,273.6081567,0,0,4
4,grate,Task B ,2,3,1,-3.941207814,0.135,2,18.70679738,0,0,4
4,grate,Task B ,1,1,0,1.42234839,0.033,2,70.24198255,0,0,1
5,grate,Task B ,1,4,1,0.407365481,0.135,1,112.8504486,0,0,4
5,grate,Task B ,1,4,0,-0.268289305,0.135,2,353.3523895,0,0,4
5,grate,Task B ,1,1,0,-9.631375795,0.067,2,212.0290561,0,0,3
5,grate,Task B ,2,4,1,-9.245453522,0.033,2,80.41669986,0,0,1
5,grate,Task B ,2,4,1,-24.67492289,0.067,2,176.2769664,0,0,3
5,grate,Task B ,1,4,1,-2.056745339,0.05,1,291.068533,0,0,2
6,grate,Task B ,1,3,1,-4.721329048,0.05,1,23.77383243,0,0,2
6,grate,Task B ,1,3,1,-3.767667821,0.067,1,4.971390669,0,0,3
6,grate,Task B ,2,3,0,-1.197977652,0.05,1,56.91056609,0,0,2
6,grate,Task B ,1,3,1,1.945812044,0.033,1,191.6553192,0,0,1
6,grate,Task B ,2,3,1,6.563597238,0.033,2,3.615209701,0,0,1
6,grate,Task B ,2,3,1,11.66224715,0.05,2,190.501206,0,0,2
7,grate,Task B ,1,1,1,-1.325994763,0.067,1,116.3968131,0,0,3
7,grate,Task B ,1,4,1,-1.210570449,0.067,1,70.68390309,0,0,3
7,grate,Task B ,2,4,0,-2.868585537,0.135,1,263.3247506,0,0,4
7,grate,Task B ,1,4,0,2.259034089,0.033,2,193.1390174,0,0,1
7,grate,Task B ,2,4,1,-9.918794152,0.067,2,300.6484897,0,0,3
7,grate,Task B ,1,4,0,-11.52809292,0.067,2,66.66164936,0,0,3
8,grate,Task B ,2,1,0,-5.70188163,0.033,1,346.3355476,0,0,1
8,grate,Task B ,2,2,0,-1.782362757,0.05,1,269.4534722,0,0,2
8,grate,Task B ,1,2,1,-3.146489413,0.067,1,29.28076607,0,0,3
8,grate,Task B ,2,3,1,-2.315015115,0.067,2,187.2469628,0,0,3
8,grate,Task B ,1,4,1,-3.967011604,0.135,1,273.1082353,0,0,4
8,grate,Task B ,2,1,0,-1.012731132,0.033,1,167.3178951,0,0,1
9,grate,Task B ,2,2,1,-0.515883513,0.05,2,223.9225962,0,0,2
9,grate,Task B ,1,4,1,1.235691958,0.05,1,340.6730277,0,0,2
9,grate,Task B ,1,4,0,-9.307374373,0.05,2,255.1449684,0,0,2
9,grate,Task B ,2,1,1,-15.19916035,0.033,2,207.2216666,0,0,1
9,grate,Task B ,1,1,0,4.57210117,0.067,2,336.4392079,0,0,3
9,grate,Task B ,1,4,1,-0.595759159,0.067,1,83.5025042,0,0,3
10,grate,Task B ,1,2,1,1.05013606,0.135,1,355.0464299,0,0,4
10,grate,Task B ,2,1,0,5.35214661,0.05,1,270.7372942,0,0,2
10,grate,Task B ,1,1,1,2.037863651,0.033,1,5.228421066,0,0,1
10,grate,Task B ,1,1,0,-2.393391329,0.067,2,26.14558213,0,0,3
10,grate,Task B ,1,1,1,-1.667045745,0.135,1,300.83576,0,0,4
10,grate,Task B ,1,1,0,-3.587568489,0.05,2,12.78744565,0,0,2
1,grate,Task B ,1,2,1,5.779879198,0.067,1,244.8015205,0,0,3
1,grate,Task B ,1,3,1,3.086942815,0.05,1,87.86901059,0,0,2
1,grate,Task B ,1,3,1,0.311707129,0.067,1,322.4966513,0,0,3
1,grate,Task B ,1,3,1,-4.143495138,0.135,1,146.8531987,0,0,4
1,grate,Task B ,1,2,0,1.289834982,0.067,2,116.1943269,0,0,3
1,grate,Task B ,2,3,1,-17.45341018,0.05,2,253.9925568,0,0,2
2,grate,Task B ,1,1,0,12.75915902,0.135,2,147.6956889,0,0,4
2,grate,Task B ,2,2,0,-6.132483392,0.05,1,35.00337575,0,0,2
2,grate,Task B ,1,1,0,12.06671048,0.033,2,254.8377367,0,0,1
2,grate,Task B ,1,2,1,-3.54346498,0.135,1,209.1443114,0,0,4
2,grate,Task B ,2,1,0,-2.454536697,0.033,1,36.89469815,0,0,1
2,grate,Task B ,2,4,1,16.1251006,0.135,2,131.8431164,0,0,4
3,grate,Task B ,1,2,1,-2.097273415,0.067,1,253.0361223,0,0,3
3,grate,Task B ,2,2,0,-0.85623045,0.05,1,83.89275814,0,0,2
3,grate,Task B ,2,2,1,-12.82434252,0.05,2,257.8565413,0,0,2
3,grate,Task B ,1,2,1,-1.815579323,0.033,1,190.9904898,0,0,1
3,grate,Task B ,2,4,1,6.203523497,0.135,2,1.358049092,0,0,4
3,grate,Task B ,1,1,0,-3.184833823,0.05,2,278.385853,0,0,2
4,grate,Task B ,1,1,1,-0.704574889,0.05,1,168.5997202,0,0,2
4,grate,Task B ,1,1,1,-1.148577144,0.033,1,134.32883,0,0,1
4,grate,Task B ,1,1,1,-2.288241922,0.033,1,120.9447746,0,0,1
4,grate,Task B ,1,4,0,-1.1129537,0.135,2,110.0790142,0,0,4
4,grate,Task B ,1,2,0,15.07095997,0.067,2,206.9813488,0,0,3
4,grate,Task B ,2,4,0,3.544439514,0.135,1,289.4066779,0,0,4
5,grate,Task B ,2,4,1,-22.58481286,0.067,2,117.799677,0,0,3
5,grate,Task B ,2,4,1,-37.06723207,0.135,2,203.5241048,0,0,4
5,grate,Task B ,1,4,1,-1.06217713,0.135,1,25.74374643,0,0,4
5,grate,Task B ,1,2,0,14.41369732,0.033,2,57.20993525,0,0,1
5,grate,Task B ,2,4,1,-5.363150173,0.05,2,215.9886244,0,0,2
5,grate,Task B ,1,4,1,1.746069615,0.067,1,294.5903848,0,0,3
6,grate,Task B ,1,2,1,-1.623813909,0.067,1,285.7378327,0,0,3
6,grate,Task B ,1,2,0,17.64001744,0.135,2,7.024054021,0,0,4
6,grate,Task B ,2,3,1,-19.80425277,0.135,2,197.9033952,0,0,4
6,grate,Task B ,1,3,0,-26.90657702,0.033,2,74.38300797,0,0,1
6,grate,Task B ,1,1,0,16.29482957,0.05,2,220.4156515,0,0,2
6,grate,Task B ,2,3,0,6.364159023,0.05,1,122.928842,0,0,2
7,grate,Task B ,1,4,0,1.690416629,0.067,2,136.7884898,0,0,3
7,grate,Task B ,1,4,0,-1.20433699,0.05,2,58.44971574,0,0,2
7,grate,Task B ,1,4,1,4.58085504,0.05,1,87.0111387,0,0,2
7,grate,Task B ,1,4,1,0.667449933,0.033,1,50.00627845,0,0,1
7,grate,Task B ,2,4,1,-10.08012696,0.067,2,24.13010792,0,0,3
7,grate,Task B ,1,4,0,-5.394308247,0.067,2,219.2930339,0,0,3
8,grate,Task B ,1,3,1,-2.773825215,0.05,1,208.8276114,0,0,2
8,grate,Task B ,2,3,1,-10.54565063,0.067,2,277.5491717,0,0,3
8,grate,Task B ,2,1,1,-19.09288339,0.033,2,302.6575944,0,0,1
8,grate,Task B ,1,2,1,-1.163610226,0.05,1,33.14642517,0,0,2
8,grate,Task B ,2,4,1,-14.60974656,0.067,2,254.0852352,0,0,3
8,grate,Task B ,1,2,1,0.756530122,0.067,1,299.914561,0,0,3
9,grate,Task B ,1,2,0,0.378024541,0.067,2,183.9554767,0,0,3
9,grate,Task B ,2,4,1,-12.99832028,0.067,2,5.087567542,0,0,3
9,grate,Task B ,1,1,0,-2.828568413,0.05,2,187.6385245,0,0,2
9,grate,Task B ,1,1,1,3.570564642,0.05,1,84.46481337,0,0,2
9,grate,Task B ,1,1,1,2.662984488,0.033,1,116.9400482,0,0,1
9,grate,Task B ,2,1,0,3.466193044,0.033,1,228.1378322,0,0,1
10,grate,Task B ,1,3,1,-4.035750978,0.067,1,118.3279149,0,0,3
10,grate,Task B ,1,1,1,-5.728039568,0.067,1,353.1207515,0,0,3
10,grate,Task B ,1,1,1,-1.542840504,0.135,1,38.70126722,0,0,4
10,grate,Task B ,1,2,1,0.224045975,0.067,1,164.7396962,0,0,3
10,grate,Task B ,1,1,1,0.689001726,0.135,1,97.18471259,0,0,4
10,grate,Task B ,2,1,1,-6.626821847,0.135,2,8.807452507,0,0,4
1,grate,Task B ,2,2,0,-4.623196366,0.033,1,13.51114888,0,0,1
1,grate,Task B ,1,3,1,-7.405204324,0.067,1,88.75345472,0,0,3
1,grate,Task B ,1,4,0,1.060709129,0.067,2,254.433888,0,0,3
1,grate,Task B ,1,2,0,-2.788874978,0.05,2,149.9358177,0,0,2
1,grate,Task B ,1,2,0,4.829683916,0.135,2,197.2264027,0,0,4
1,grate,Task B ,1,2,1,-2.152656934,0.135,1,263.0244344,0,0,4
2,grate,Task B ,1,1,1,1.527328168,0.033,1,216.3859917,0,0,1
2,grate,Task B ,2,1,1,24.43369984,0.067,2,155.5607226,0,0,3
2,grate,Task B ,1,2,1,-0.098520411,0.135,1,350.5868005,0,0,4
2,grate,Task B ,1,4,0,-4.098501588,0.067,2,298.1466223,0,0,3
2,grate,Task B ,1,1,1,-6.745820192,0.067,1,43.05315976,0,0,3
2,grate,Task B ,2,2,1,4.025197091,0.067,2,355.4359082,0,0,3
3,grate,Task B ,1,1,0,0.335459967,0.067,2,328.4620505,0,0,3
3,grate,Task B ,2,2,1,-17.27839914,0.033,2,109.147135,0,0,1
3,grate,Task B ,2,2,0,0.041088139,0.067,1,340.3047447,0,0,3
3,grate,Task B ,2,2,1,-0.070443022,0.067,2,309.934665,0,0,3
3,grate,Task B ,1,1,0,2.159282553,0.05,2,118.457993,0,0,2
3,grate,Task B ,1,3,0,1.352452305,0.067,2,55.81456339,0,0,3
4,grate,Task B ,2,3,0,-1.911991447,0.067,1,120.0296528,0,0,3
4,grate,Task B ,1,1,0,1.181612003,0.033,2,74.03369974,0,0,1
4,grate,Task B ,1,3,1,4.070048332,0.067,1,127.784239,0,0,3
4,grate,Task B ,1,3,0,-1.897778259,0.067,2,87.38579574,0,0,3
4,grate,Task B ,2,3,0,0.478784039,0.05,1,96.22020685,0,0,2
4,grate,Task B ,1,4,0,0.165127908,0.067,2,27.56853038,0,0,3
5,grate,Task B ,1,4,1,4.679170477,0.067,1,308.0403958,0,0,3
5,grate,Task B ,1,4,1,-1.860971164,0.05,1,141.0283416,0,0,2
5,grate,Task B ,2,4,1,-21.40995672,0.033,2,214.1683291,0,0,1
5,grate,Task B ,1,3,1,2.286204325,0.067,1,238.0043884,0,0,3
5,grate,Task B ,1,1,0,18.45400796,0.033,2,343.7061312,0,0,1
5,grate,Task B ,2,4,0,4.288575757,0.135,1,136.1174962,0,0,4
6,grate,Task B ,1,2,0,-7.937966891,0.05,2,21.19755432,0,0,2
