subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level
10,audio,Task B ,1,1,1,0,4.00E-05,1,167.5736042,0,2764.68777,1
10,audio,Task B ,1,1,1,0,9.00E-05,1,121.6522392,0,2684.005245,2
10,audio,Task B ,2,1,1,0,0.00041,2,126.8371644,0,3193.162298,4
10,audio,Task B ,1,1,1,0,9.00E-05,1,152.0568976,0,2667.786419,2
1,audio,Task B ,1,2,1,0,9.00E-05,1,8.239464989,0,2688.210102,2
1,audio,Task B ,2,4,1,0,9.00E-05,2,79.73231775,0,1818.393346,2
1,audio,Task B ,2,3,1,0,0.00019,2,80.1954285,0,2170.532946,3
1,audio,Task B ,2,1,0,0,4.00E-05,1,133.3852041,0,2719.752,1
1,audio,Task B ,1,2,1,0,0.00041,1,279.5146076,0,2930.315561,4
1,audio,Task B ,2,4,1,0,0.00041,2,270.0494872,0,2082.850821,4
2,audio,Task B ,2,4,1,0,0.00019,2,59.0814114,0,3090.906711,3
2,audio,Task B ,1,2,0,0,4.00E-05,2,16.96059108,0,2923.626798,1
2,audio,Task B ,2,3,1,0,0.00041,2,50.96873251,0,3509.775017,4
2,audio,Task B ,2,2,1,0,0.00019,2,302.3851945,0,2464.909584,3
2,audio,Task B ,1,2,0,0,9.00E-05,2,334.459929,0,2630.953644,2
2,audio,Task B ,2,4,0,0,0.00019,1,17.35775571,0,2785.141499,3
3,audio,Task B ,2,1,1,0,4.00E-05,2,38.1645656,0,4008.323914,1
3,audio,Task B ,2,4,1,0,0.00041,2,75.46554235,0,1910.499606,4
3,audio,Task B ,2,4,1,0,0.00041,2,36.51207605,0,2360.973178,4
3,audio,Task B ,2,3,0,0,0.00019,1,287.4155412,0,2874.67065,3
3,audio,Task B ,2,1,1,0,0.00041,2,1.919212396,0,2171.664569,4
3,audio,Task B ,1,1,1,0,4.00E-05,1,173.6264261,0,2708.600873,1
4,audio,Task B ,1,1,0,0,9.00E-05,2,133.7109149,0,2863.773687,2
4,audio,Task B ,1,1,1,0,9.00E-05,1,73.09699966,0,2594.531434,2
4,audio,Task B ,1,1,0,0,4.00E-05,2,151.3912459,0,3744.715951,1
4,audio,Task B ,1,3,1,0,0.00019,1,301.1100325,0,2562.096747,3
4,audio,Task B ,1,3,0,0,9.00E-05,2,196.1044393,0,2793.775751,2
4,audio,Task B ,1,3,1,0,0.00041,1,345.8570523,0,2985.485493,4
5,audio,Task B ,1,3,0,0,9.00E-05,2,31.44950813,0,2864.848606,2
5,audio,Task B ,1,4,0,0,0.00041,2,162.1839597,0,2652.353787,4
5,audio,Task B ,1,4,1,0,0.00041,1,147.8056533,0,2727.598334,4
5,audio,Task B ,1,3,1,0,0.00019,1,64.43335699,0,2492.474135,3
5,audio,Task B ,1,1,0,0,9.00E-05,2,142.8470089,0,2592.593985,2
5,audio,Task B ,2,1,0,0,4.00E-05,1,61.59983832,0,2538.250292,1
6,audio,Task B ,2,2,0,0,0.00019,1,259.0956327,0,2779.418177,3
6,audio,Task B ,1,3,0,0,0.00019,2,11.5404466,0,2915.241143,3
6,audio,Task B ,1,3,1,0,9.00E-05,1,327.1841357,0,2575.239958,2
6,audio,Task B ,1,3,0,0,4.00E-05,2,128.82989,0,2732.901364,1
6,audio,Task B ,1,1,1,0,9.00E-05,1,249.0131776,0,2608.689915,2
6,audio,Task B ,2,4,0,0,0.00019,1,13.37970138,0,2741.842852,3
7,audio,Task B ,1,1,0,0,4.00E-05,2,345.7982255,0,3751.176055,1
7,audio,Task B ,2,4,0,0,0.00041,1,359.36815,0,2695.377106,4
7,audio,Task B ,1,1,0,0,9.00E-05,2,155.9048769,0,2560.572107,2
7,audio,Task B ,1,4,0,0,0.00041,2,213.2812815,0,2604.267899,4
7,audio,Task B ,2,4,1,0,0.00041,2,45.17401928,0,2436.252512,4
7,audio,Task B ,1,4,0,0,0.00041,2,96.47190346,0,3098.757186,4
8,audio,Task B ,2,1,0,0,4.00E-05,1,305.8735774,0,2550.570027,1
8,audio,Task B ,1,1,0,0,0.00041,2,116.1254019,0,1694.385693,4
8,audio,Task B ,1,1,1,0,0.00041,1,232.971365,0,2619.967228,4
8,audio,Task B ,1,2,1,0,0.00041,1,129.7693069,0,2654.221617,4
8,audio,Task B ,2,1,1,0,9.00E-05,2,189.1481319,0,2932.53546,2
8,audio,Task B ,2,4,0,0,0.00041,1,38.1130875,0,2740.424064,4
9,audio,Task B ,2,1,1,0,4.00E-05,2,281.1956786,0,2937.762805,1
9,audio,Task B ,2,1,0,0,0.00019,1,160.5765911,0,2729.685559,3
9,audio,Task B ,2,4,0,0,0.00041,1,311.5684732,0,2523.897901,4
9,audio,Task B ,1,1,0,0,0.00019,2,349.0080928,0,3247.879446,3
9,audio,Task B ,1,1,0,0,9.00E-05,2,138.2237023,0,2971.894452,2
9,audio,Task B ,2,2,1,0,9.00E-05,2,82.85725318,0,1990.729727,2
10,audio,Task B ,1,1,0,0,9.00E-05,2,209.5354754,0,2733.984669,2
10,audio,Task B ,1,1,1,0,9.00E-05,1,224.0948422,0,2877.129175,2
10,audio,Task B ,1,1,0,0,9.00E-05,2,355.7180301,0,2973.576443,2
10,audio,Task B ,2,1,0,0,0.00019,1,118.0437114,0,2763.837644,3
10,audio,Task B ,1,1,0,0,4.00E-05,2,152.7860475,0,3086.151488,1
10,audio,Task B ,1,1,1,0,0.00019,1,270.5428093,0,2614.378047,3
1,audio,Task B ,2,4,1,0,0.00041,2,91.16046649,0,2388.63627,4
1,audio,Task B ,1,1,1,0,0.00019,1,114.8749853,0,2424.477118,3
1,audio,Task B ,1,2,1,0,4.00E-05,1,158.3498515,0,2653.806344,1
1,audio,Task B ,1,3,1,0,0.00041,1,48.03180899,0,2715.376116,4
1,audio,Task B ,1,3,1,0,4.00E-05,1,194.4482816,0,2838.229107,1
1,audio,Task B ,1,2,1,0,0.00041,1,354.1490778,0,2954.652295,4
2,audio,Task B ,1,3,1,0,4.00E-05,1,263.0679692,0,2607.668039,1
2,audio,Task B ,1,3,0,0,4.00E-05,2,149.9783519,0,1951.450218,1
2,audio,Task B ,1,2,1,0,0.00019,1,225.2697745,0,2722.384317,3
2,audio,Task B ,1,3,0,0,0.00041,2,318.3900036,0,2554.732586,4
2,audio,Task B ,1,2,1,0,9.00E-05,1,111.5223968,0,2674.641641,2
2,audio,Task B ,1,2,0,0,0.00019,2,121.8658205,0,2293.727629,3
3,audio,Task B ,1,1,0,0,0.00019,2,356.4820764,0,2534.543086,3
3,audio,Task B ,1,3,1,0,0.00019,1,355.3408586,0,2763.361029,3
3,audio,Task B ,2,4,1,0,0.00041,2,156.9807921,0,2560.07021,4
3,audio,Task B ,2,4,1,0,9.00E-05,2,147.5096199,0,3174.998254,2
3,audio,Task B ,2,4,1,0,4.00E-05,2,352.8808223,0,2455.94153,1
3,audio,Task B ,2,3,0,0,0.00019,1,68.14333325,0,2485.51283,3
4,audio,Task B ,1,1,1,0,9.00E-05,1,60.42294738,0,2679.609206,2
4,audio,Task B ,1,1,1,0,9.00E-05,1,115.203147,0,2653.600737,2
4,audio,Task B ,1,1,0,0,4.00E-05,2,170.406173,0,2130.187644,1
4,audio,Task B ,2,2,1,0,0.00019,2,239.9697121,0,2351.066561,3
4,audio,Task B ,1,2,0,0,4.00E-05,2,328.7059843,0,2667.595595,1
4,audio,Task B ,1,3,0,0,9.00E-05,2,260.9841887,0,3330.996756,2
5,audio,Task B ,2,4,0,0,9.00E-05,1,100.9474513,0,2393.173297,2
5,audio,Task B ,1,1,0,0,4.00E-05,2,233.9040046,0,3014.802327,1
5,audio,Task B ,2,4,1,0,0.00019,2,208.8785107,0,3062.089678,3
5,audio,Task B ,2,1,1,0,4.00E-05,2,305.0746283,0,2177.256034,1
5,audio,Task B ,2,1,1,0,4.00E-05,2,13.61476785,0,2758.705059,1
5,audio,Task B ,1,3,1,0,0.00041,1,24.67942507,0,2599.753481,4
6,audio,Task B ,2,2,0,0,0.00019,1,33.97185018,0,2773.91966,3
6,audio,Task B ,2,3,0,0,0.00019,1,108.535056,0,2576.331693,3
6,audio,Task B ,1,3,0,0,9.00E-05,2,306.2326628,0,1806.207532,2
6,audio,Task B ,2,2,1,0,4.00E-05,2,354.0335263,0,1930.882914,1
6,audio,Task B ,1,3,1,0,0.00019,1,216.1437557,0,2575.230236,3
6,audio,Task B ,2,4,1,0,0.00019,2,149.4815269,0,3391.002944,3
7,audio,Task B ,1,4,1,0,0.00019,1,55.60469987,0,2517.699086,3
7,audio,Task B ,1,1,1,0,9.00E-05,1,47.357871,0,2776.651805,2
7,audio,Task B ,1,4,1,0,0.00019,1,148.4947336,0,2698.245502,3
7,audio,Task B ,1,1,1,0,9.00E-05,1,213.5976302,0,2740.71788,2
7,audio,Task B ,1,1,1,0,4.00E-05,1,318.0803016,0,2437.077596,1
7,audio,Task B ,1,4,1,0,0.00019,1,102.9059042,0,2787.479496,3
8,audio,Task B ,2,1,0,0,9.00E-05,1,267.8516073,0,2652.094078,2
8,audio,Task B ,2,1,0,0,9.00E-05,1,249.6124616,0,2688.4489,2
8,audio,Task B ,2,2,1,0,0.00041,2,130.8041761,0,1868.335903,4
8,audio,Task B ,2,1,1,0,9.00E-05,2,153.3464655,0,2532.005161,2
8,audio,Task B ,2,4,1,0,9.00E-05,2,219.037384,0,2784.863442,2
8,audio,Task B ,1,1,0,0,9.00E-05,2,255.6506433,0,2866.929695,2
9,audio,Task B ,1,1,0,0,0.00041,2,108.8259234,0,3163.927437,4
9,audio,Task B ,1,1,0,0,4.00E-05,2,242.6562334,0,2908.488376,1
9,audio,Task B ,1,4,1,0,0.00041,1,241.8805486,0,2797.978179,4
9,audio,Task B ,1,4,0,0,9.00E-05,2,295.1668515,0,3359.418051,2
9,audio,Task B ,1,1,0,0,0.00019,2,241.2256427,0,2365.471898,3
9,audio,Task B ,2,1,1,0,4.00E-05,2,199.2224556,0,2721.70503,1
10,audio,Task B ,1,1,0,0,0.00019,2,326.8520543,0,3247.643654,3
10,audio,Task B ,1,1,0,0,4.00E-05,2,96.92302376,0,2208.96757,1
10,audio,Task B ,1,1,0,0,0.00041,2,109.2263581,0,2752.29612,4
10,audio,Task B ,1,1,0,0,9.00E-05,2,121.3400115,0,2957.98957,2
10,audio,Task B ,1,1,1,0,9.00E-05,1,30.7497611,0,2703.396177,2
10,audio,Task B ,2,1,1,0,0.00041,2,100.0312302,0,2466.284195,4
1,audio,Task B ,2,1,1,0,4.00E-05,2,250.9629779,0,1931.325169,1
1,audio,Task B ,2,4,0,0,0.00019,1,60.45627202,0,2467.546061,3
1,audio,Task B ,1,3,0,0,0.00019,2,127.4017082,0,2961.363749,3
1,audio,Task B ,1,2,1,0,4.00E-05,1,258.5297164,0,2643.671307,1
1,audio,Task B ,2,3,1,0,0.00041,2,178.5882128,0,2445.292213,4
1,audio,Task B ,2,3,1,0,9.00E-05,2,266.0300657,0,2126.751897,2
2,audio,Task B ,2,3,1,0,0.00041,2,276.7997739,0,2909.488187,4
2,audio,Task B ,2,1,1,0,0.00041,2,142.2074591,0,1429.787578,4
2,audio,Task B ,2,1,1,0,4.00E-05,2,110.1077924,0,3222.049305,1
2,audio,Task B ,1,2,1,0,0.00019,1,259.2996953,0,2833.032957,3
2,audio,Task B ,1,1,0,0,4.00E-05,2,197.4861358,0,2945.339264,1
2,audio,Task B ,1,2,1,0,9.00E-05,1,64.55984448,0,2793.167432,2
3,audio,Task B ,1,3,1,0,9.00E-05,1,339.3997816,0,2795.224348,2
3,audio,Task B ,1,2,0,0,0.00019,2,56.74535222,0,2835.721606,3
3,audio,Task B ,1,2,1,0,0.00041,1,85.33337389,0,2795.816904,4
3,audio,Task B ,1,3,1,0,9.00E-05,1,243.9743928,0,2538.179031,2
3,audio,Task B ,1,1,1,0,4.00E-05,1,63.83174497,0,2582.980531,1
3,audio,Task B ,1,3,1,0,9.00E-05,1,124.6098578,0,2655.591143,2
4,audio,Task B ,1,1,1,0,4.00E-05,1,235.6924522,0,2798.410787,1
4,audio,Task B ,1,3,1,0,0.00019,1,300.6514481,0,2665.608746,3
4,audio,Task B ,1,3,1,0,0.00041,1,276.5624388,0,2958.362316,4
4,audio,Task B ,1,3,0,0,0.00019,2,89.98896498,0,2883.044571,3
4,audio,Task B ,1,3,1,0,9.00E-05,1,319.1752381,0,2820.802003,2
4,audio,Task B ,1,3,0,0,9.00E-05,2,327.2301159,0,2079.998928,2
5,audio,Task B ,2,3,0,0,0.00041,1,16.57586168,0,2505.549064,4
5,audio,Task B ,2,2,0,0,0.00019,1,247.0350401,0,2836.502819,3
5,audio,Task B ,2,4,1,0,0.00019,2,331.7794575,0,3367.824182,3
5,audio,Task B ,2,3,1,0,0.00019,2,258.4913448,0,3222.898062,3
5,audio,Task B ,2,3,1,0,0.00041,2,193.9416643,0,2425.115161,4
5,audio,Task B ,1,1,0,0,9.00E-05,2,321.8193836,0,3059.332188,2
6,audio,Task B ,2,2,0,0,4.00E-05,1,333.8079805,0,2745.73204,1
6,audio,Task B ,2,3,1,0,4.00E-05,2,197.9419343,0,2825.522758,1
6,audio,Task B ,1,2,1,0,4.00E-05,1,210.7250139,0,2732.420797,1
6,audio,Task B ,1,3,1,0,0.00041,1,167.4862993,0,2720.975489,4
6,audio,Task B ,1,3,1,0,9.00E-05,1,194.7374432,0,2695.435,2
6,audio,Task B ,2,4,1,0,0.00041,2,190.6445915,0,3199.500475,4
7,audio,Task B ,1,1,0,0,4.00E-05,2,116.0064853,0,3288.564902,1
7,audio,Task B ,1,4,1,0,0.00019,1,280.591443,0,2657.955302,3
7,audio,Task B ,1,4,1,0,0.00019,1,209.1254739,0,2625.813769,3
7,audio,Task B ,2,4,1,0,0.00041,2,276.825792,0,2967.222497,4
7,audio,Task B ,1,1,0,0,0.00019,2,249.0369984,0,1568.549687,3
7,audio,Task B ,2,4,1,0,0.00041,2,153.4979323,0,1690.127212,4
8,audio,Task B ,1,1,0,0,4.00E-05,2,75.3523701,0,2914.337098,1
8,audio,Task B ,1,1,1,0,4.00E-05,1,100.6283944,0,2752.773812,1
8,audio,Task B ,1,1,1,0,0.00041,1,322.5058334,0,2647.886665,4
8,audio,Task B ,2,2,0,0,0.00019,1,1.878629652,0,2437.259612,3
8,audio,Task B ,1,1,1,0,9.00E-05,1,270.5148044,0,2742.473862,2
8,audio,Task B ,1,1,0,0,4.00E-05,2,329.1904321,0,2900.00967,1
9,audio,Task B ,1,4,1,0,0.00041,1,294.9839872,0,2829.112622,4
9,audio,Task B ,1,4,1,0,9.00E-05,1,218.649282,0,2745.721086,2
9,audio,Task B ,1,1,0,0,0.00019,2,253.2259586,0,3675.304778,3
9,audio,Task B ,1,4,1,0,9.00E-05,1,297.212723,0,2769.127333,2
9,audio,Task B ,1,1,1,0,9.00E-05,1,110.3500978,0,2773.398654,2
9,audio,Task B ,2,1,0,0,0.00019,1,110.310504,0,2573.726729,3
10,audio,Task B ,1,1,1,0,0.00041,1,14.49982688,0,2499.471216,4
10,audio,Task B ,2,1,0,0,4.00E-05,1,349.9549452,0,2726.304388,1
10,audio,Task B ,1,1,0,0,4.00E-05,2,218.3131928,0,3443.075465,1
10,audio,Task B ,2,2,1,0,0.00041,2,255.1061625,0,3088.568186,4
10,audio,Task B ,2,2,1,0,0.00041,2,97.52508511,0,3162.284349,4
10,audio,Task B ,1,1,0,0,0.00041,2,301.5801153,0,2633.702487,4
1,audio,Task B ,1,1,1,0,4.00E-05,1,211.1838213,0,2814.208415,1
1,audio,Task B ,1,2,0,0,4.00E-05,2,254.6819157,0,2432.99716,1
1,audio,Task B ,1,3,1,0,0.00041,1,164.4552937,0,2654.712135,4
1,audio,Task B ,1,2,0,0,9.00E-05,2,292.2150415,0,2793.917136,2
1,audio,Task B ,2,3,1,0,0.00041,2,48.78269606,0,2352.058431,4
1,audio,Task B ,2,4,1,0,9.00E-05,2,351.0668098,0,2353.681812,2
2,audio,Task B ,1,3,1,0,9.00E-05,1,273.7277284,0,2568.106539,2
2,audio,Task B ,1,2,1,0,0.00019,1,94.5245454,0,2923.382509,3
2,audio,Task B ,1,2,1,0,9.00E-05,1,159.0617908,0,2780.322001,2
2,audio,Task B ,1,2,1,0,9.00E-05,1,142.4153085,0,2664.451689,2
2,audio,Task B ,2,4,1,0,0.00041,2,273.8189266,0,3039.380157,4
2,audio,Task B ,1,2,0,0,0.00019,2,157.4433791,0,2828.318003,3
3,audio,Task B ,2,4,1,0,0.00019,2,209.1061446,0,1815.199588,3
3,audio,Task B ,2,4,1,0,0.00019,2,298.1207529,0,2171.160632,3
3,audio,Task B ,1,2,1,0,0.00041,1,280.8834943,0,2816.456411,4
3,audio,Task B ,1,1,1,0,4.00E-05,1,249.5985064,0,2496.908446,1
3,audio,Task B ,1,2,1,0,4.00E-05,1,43.52034928,0,2609.818951,1
3,audio,Task B ,2,2,0,0,4.00E-05,1,342.4327254,0,2835.602652,1
4,audio,Task B ,1,1,0,0,4.00E-05,2,323.5603983,0,2855.743803,1
4,audio,Task B ,1,1,0,0,9.00E-05,2,228.7231109,0,2904.205001,2
4,audio,Task B ,1,3,1,0,0.00019,1,105.4723595,0,2944.602661,3
4,audio,Task B ,2,3,1,0,9.00E-05,2,44.52402578,0,2122.970087,2
4,audio,Task B ,1,3,1,0,0.00041,1,247.8195159,0,2725.322372,4
4,audio,Task B ,1,1,1,0,4.00E-05,1,272.4833445,0,2690.248967,1
5,audio,Task B ,1,1,0,0,4.00E-05,2,231.3203776,0,2279.598311,1
5,audio,Task B ,2,1,1,0,9.00E-05,2,309.7511537,0,3766.697028,2
5,audio,Task B ,1,1,0,0,9.00E-05,2,173.3300262,0,2807.43917,2
5,audio,Task B ,2,4,1,0,0.00041,2,194.7883417,0,2172.532451,4
5,audio,Task B ,2,2,0,0,9.00E-05,1,17.73603991,0,2829.44793,2
5,audio,Task B ,2,1,0,0,4.00E-05,1,238.1533812,0,2644.887942,1
6,audio,Task B ,1,3,1,0,0.00041,1,144.9220667,0,2557.653949,4
6,audio,Task B ,1,3,1,0,4.00E-05,1,332.5220849,0,2705.793222,1
6,audio,Task B ,2,3,0,0,0.00019,1,284.6275008,0,2558.894243,3
6,audio,Task B ,2,3,0,0,9.00E-05,1,302.2544814,0,2745.390746,2
6,audio,Task B ,2,4,1,0,0.00041,2,91.43274321,0,3308.53076,4
6,audio,Task B ,1,2,0,0,9.00E-05,2,13.45410786,0,1948.067233,2
7,audio,Task B ,1,4,1,0,0.00041,1,139.7028307,0,2596.58577,4
7,audio,Task B ,2,4,1,0,0.00041,2,130.5114911,0,3185.796394,4
7,audio,Task B ,1,4,0,0,0.00041,2,237.5860068,0,2213.170735,4
7,audio,Task B ,2,4,1,0,9.00E-05,2,39.97746526,0,3997.479015,2
7,audio,Task B ,2,4,0,0,0.00019,1,149.5310709,0,2499.214829,3
7,audio,Task B ,1,4,1,0,0.00019,1,133.7336588,0,2835.256262,3
8,audio,Task B ,1,1,0,0,4.00E-05,2,163.0491019,0,2460.938387,1
8,audio,Task B ,1,1,1,0,4.00E-05,1,104.0014583,0,2628.532534,1
8,audio,Task B ,2,1,0,0,4.00E-05,1,227.614022,0,2430.534748,1
8,audio,Task B ,1,3,0,0,0.00041,2,314.34287,0,2557.30892,4
8,audio,Task B ,1,1,0,0,4.00E-05,2,62.48293179,0,3442.428406,1
8,audio,Task B ,2,1,1,0,9.00E-05,2,285.5854299,0,2062.77713,2
9,audio,Task B ,2,4,1,0,0.00041,2,314.2838376,0,3353.983963,4
9,audio,Task B ,1,3,1,0,9.00E-05,1,279.7025261,0,2720.03592,2
9,audio,Task B ,1,1,0,0,4.00E-05,2,76.91053074,0,2753.626409,1
9,audio,Task B ,1,1,1,0,9.00E-05,1,174.246823,0,2529.090541,2
9,audio,Task B ,2,4,1,0,0.00041,2,343.4193064,0,2969.958958,4
9,audio,Task B ,1,1,1,0,9.00E-05,1,305.15043,0,2931.467795,2
10,audio,Task B ,1,1,0,0,4.00E-05,2,125.4366782,0,2787.102839,1
10,audio,Task B ,1,1,1,0,4.00E-05,1,351.6506895,0,2661.711704,1
10,audio,Task B ,2,2,1,0,0.00041,2,5.181413583,0,2227.934669,4
10,audio,Task B ,1,1,0,0,9.00E-05,2,40.98717502,0,2634.457896,2
10,audio,Task B ,1,1,1,0,4.00E-05,1,252.0241501,0,2493.470572,1
10,audio,Task B ,1,1,0,0,9.00E-05,2,169.7315818,0,2374.288672,2
1,audio,Task B ,2,4,1,0,0.00019,2,25.5319631,0,3231.949791,3
1,audio,Task B ,1,3,1,0,9.00E-05,1,76.35100665,0,2767.036109,2
1,audio,Task B ,2,3,1,0,0.00019,2,21.48129567,0,3242.274453,3
1,audio,Task B ,2,3,1,0,0.00019,2,208.5901081,0,2354.509575,3
1,audio,Task B ,1,3,1,0,9.00E-05,1,200.0861624,0,2743.901146,2
1,audio,Task B ,1,2,0,0,0.00019,2,273.5667116,0,2745.941132,3
2,audio,Task B ,1,1,1,0,9.00E-05,1,56.68916078,0,2423.209401,2
2,audio,Task B ,1,3,0,0,9.00E-05,2,247.4998715,0,2857.862498,2
2,audio,Task B ,2,2,1,0,0.00041,2,97.97366859,0,3087.935885,4
2,audio,Task B ,1,3,1,0,4.00E-05,1,42.52826121,0,2668.251055,1
2,audio,Task B ,1,2,0,0,9.00E-05,2,121.3386123,0,2773.279338,2
2,audio,Task B ,2,3,1,0,0.00041,2,144.6265659,0,2111.592183,4
3,audio,Task B ,2,1,1,0,4.00E-05,2,79.05790644,0,3001.825284,1
3,audio,Task B ,2,1,1,0,0.00041,2,276.0672501,0,2357.891373,4
3,audio,Task B ,2,4,1,0,0.00041,2,241.6502416,0,1560.55439,4
3,audio,Task B ,2,4,1,0,9.00E-05,2,119.5611862,0,2362.719774,2
3,audio,Task B ,1,2,1,0,0.00019,1,208.0757114,0,2658.968118,3
3,audio,Task B ,2,4,1,0,0.00019,2,165.7877269,0,2454.618943,3
4,audio,Task B ,1,2,1,0,0.00019,1,325.1862968,0,2599.778702,3
4,audio,Task B ,2,3,1,0,0.00041,2,141.6897461,0,3227.869112,4
4,audio,Task B ,1,1,0,0,4.00E-05,2,331.5967805,0,3254.13051,1
4,audio,Task B ,1,3,1,0,4.00E-05,1,256.2752285,0,2793.804496,1
4,audio,Task B ,1,1,0,0,4.00E-05,2,37.09657817,0,3544.613809,1
4,audio,Task B ,1,3,1,0,0.00041,1,322.7688275,0,2678.074626,4
5,audio,Task B ,1,1,0,0,9.00E-05,2,190.5850422,0,2588.314552,2
5,audio,Task B ,1,1,1,0,4.00E-05,1,164.4249736,0,2842.261734,1
5,audio,Task B ,1,2,1,0,4.00E-05,1,57.35181242,0,2561.895038,1
5,audio,Task B ,2,1,0,0,9.00E-05,1,266.773085,0,2893.003056,2
5,audio,Task B ,2,3,1,0,0.00041,2,93.25738966,0,3157.973527,4
5,audio,Task B ,1,3,1,0,0.00019,1,71.97582994,0,2600.611939,3
6,audio,Task B ,2,2,0,0,0.00041,1,12.15294026,0,3008.808118,4
6,audio,Task B ,2,3,1,0,4.00E-05,2,225.2280478,0,2334.393713,1
6,audio,Task B ,1,3,0,0,9.00E-05,2,107.0853313,0,3008.464601,2
6,audio,Task B ,1,3,1,0,4.00E-05,1,111.2099493,0,2654.174906,1
6,audio,Task B ,1,3,1,0,0.00019,1,195.2305828,0,2827.46368,3
6,audio,Task B ,1,2,1,0,0.00041,1,118.5200515,0,2834.744094,4
7,audio,Task B ,1,4,0,0,9.00E-05,2,167.2629215,0,3324.708261,2
7,audio,Task B ,1,1,0,0,4.00E-05,2,298.919739,0,2995.949385,1
7,audio,Task B ,2,4,0,0,0.00041,1,207.6772431,0,2947.450418,4
7,audio,Task B ,1,4,1,0,0.00019,1,328.2234146,0,2789.574576,3
7,audio,Task B ,1,4,1,0,0.00019,1,210.0503074,0,2674.742027,3
7,audio,Task B ,2,4,0,0,9.00E-05,1,170.7875348,0,2697.746828,2
8,audio,Task B ,2,1,0,0,4.00E-05,1,346.9470552,0,2522.563442,1
8,audio,Task B ,2,1,0,0,4.00E-05,1,148.0199295,0,2733.437156,1
8,audio,Task B ,2,3,0,0,0.00041,1,338.7074551,0,2687.32335,4
8,audio,Task B ,2,1,0,0,4.00E-05,1,339.2751717,0,2634.214224,1
8,audio,Task B ,1,1,1,0,9.00E-05,1,163.7408855,0,2876.530083,2
8,audio,Task B ,1,1,1,0,0.00019,1,49.88117237,0,2712.379165,3
9,audio,Task B ,1,1,0,0,0.00019,2,240.1930714,0,1439.46407,3
9,audio,Task B ,2,1,0,0,4.00E-05,1,10.47541921,0,2541.329817,1
9,audio,Task B ,1,4,1,0,0.00041,1,34.51863193,0,2841.865498,4
9,audio,Task B ,1,1,0,0,0.00041,2,155.9332959,0,1841.798552,4
9,audio,Task B ,1,1,0,0,0.00019,2,328.9169179,0,2422.202282,3
9,audio,Task B ,2,1,1,0,4.00E-05,2,134.0575894,0,2914.519161,1
10,audio,Task B ,1,1,0,0,4.00E-05,2,66.67338681,0,2231.669922,1
10,audio,Task B ,2,2,1,0,0.00019,2,213.3442421,0,2948.751449,3
10,audio,Task B ,2,2,0,0,0.00019,1,196.9783917,0,2542.560341,3
10,audio,Task B ,1,1,0,0,0.00019,2,143.8040754,0,2692.085505,3
10,audio,Task B ,2,2,1,0,0.00041,2,201.8141528,0,2233.278755,4
10,audio,Task B ,2,2,1,0,0.00019,2,145.1128634,0,2913.669668,3
1,audio,Task B ,1,4,0,0,9.00E-05,2,90.74239397,0,2714.785205,2
1,audio,Task B ,1,3,1,0,0.00041,1,104.1708214,0,2818.801657,4
1,audio,Task B ,2,2,0,0,0.00019,1,162.5084182,0,3016.495954,3
1,audio,Task B ,1,2,0,0,4.00E-05,2,250.9235755,0,2799.078882,1
1,audio,Task B ,2,3,1,0,9.00E-05,2,170.5875735,0,3810.729554,2
1,audio,Task B ,1,2,1,0,0.00019,1,5.347578631,0,2750.933171,3
2,audio,Task B ,2,3,1,0,0.00019,2,137.257066,0,2670.517537,3
2,audio,Task B ,1,2,1,0,4.00E-05,1,150.894041,0,2918.412907,1
2,audio,Task B ,1,2,0,0,4.00E-05,2,295.9350799,0,3064.062423,1
2,audio,Task B ,1,2,1,0,0.00019,1,293.2267322,0,2664.165802,3
2,audio,Task B ,2,2,1,0,0.00019,2,289.3556136,0,2503.123643,3
2,audio,Task B ,2,3,1,0,9.00E-05,2,22.50134242,0,3525.876121,2
3,audio,Task B ,1,4,0,0,0.00019,2,240.3532143,0,2797.759472,3
3,audio,Task B ,1,3,0,0,0.00019,2,204.1139194,0,2868.801435,3
3,audio,Task B ,2,3,1,0,9.00E-05,2,39.06514219,0,2866.370605,2
3,audio,Task B ,2,1,0,0,0.00019,1,142.2593495,0,2523.38144,3
3,audio,Task B ,2,3,1,0,0.00019,2,170.1369095,0,2469.360525,3
3,audio,Task B ,2,2,1,0,0.00019,2,156.0725786,0,2911.175031,3
4,audio,Task B ,1,1,1,0,4.00E-05,1,42.87291886,0,2689.217287,1
4,audio,Task B ,1,3,1,0,0.00041,1,189.1793275,0,2749.505524,4
4,audio,Task B ,1,1,1,0,9.00E-05,1,193.8361484,0,2510.557335,2
4,audio,Task B ,2,2,1,0,9.00E-05,2,124.7863515,0,3173.927064,2
4,audio,Task B ,1,3,1,0,9.00E-05,1,330.9654246,0,2815.42671,2
4,audio,Task B ,1,1,0,0,4.00E-05,2,222.1499021,0,2629.525102,1
5,audio,Task B ,1,1,1,0,9.00E-05,1,254.5127271,0,2737.692051,2
5,audio,Task B ,1,1,0,0,9.00E-05,2,85.64636265,0,2200.619813,2
5,audio,Task B ,1,3,1,0,0.00041,1,138.0389783,0,2571.541126,4
