"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"69",2,"grate","Task B ",1,2,0,1.18989484775094,0.05,2,181.3346911,0,0,2,0.000316547973279797,0.0227913205935009,0.986301290732852,0.986301290732852,0,3
"70",2,"grate","Task B ",2,2,0,-0.0536080699624356,0.033,1,245.4816668,0,0,1,0.131229676709236,0.033217659021586,0.201995726315437,0.798004273684563,0,6
"71",2,"grate","Task B ",1,4,1,-0.427815643330196,0.135,1,156.2912478,0,0,4,0.0602917462986407,0.0316415781029279,0.344179635718558,0.655820364281442,0,1
"72",2,"grate","Task B ",1,1,0,-0.761311105779027,0.033,2,95.92774608,0,0,1,0.0109756580301656,0.0284458509126074,0.721581991036958,0.721581991036958,0,4
"73",3,"grate","Task B ",1,3,1,-0.170375314154151,0.135,1,151.1018546,0,0,4,0.117090651171877,0.0329818230935928,0.219772634888726,0.780227365111274,0,2
"74",3,"grate","Task B ",1,1,1,-0.789171169712883,0.033,1,282.7698776,0,0,1,0.00911818486819876,0.0281181208810645,0.755126490538628,0.755126490538628,0,4
"75",3,"grate","Task B ",1,3,1,0.297429420410869,0.05,1,190.4148786,0,0,2,0.0915294047177567,0.0324780210492559,0.261903840422236,0.738096159577764,0,2
"76",3,"grate","Task B ",1,4,0,0.149907889491208,0.067,2,270.1942779,0,0,3,0.121097653278899,0.0330512585885294,0.214411235137062,0.785588764862937,0,1
"77",3,"grate","Task B ",2,2,1,1.00553297998366,0.05,2,237.3402106,0,0,2,0.00178468652616021,0.0253930367168363,0.934332743394165,0.934332743394165,0,6
"78",3,"grate","Task B ",1,2,1,-0.444163746162788,0.033,1,231.4898101,0,0,1,0.0567062210566139,0.0315205609869473,0.357267490175311,0.642732509824689,0,3
"79",4,"grate","Task B ",1,3,1,-0.293861820803982,0.135,1,127.6406179,0,0,4,0.0914122383386442,0.0324754210532506,0.262136044967327,0.737863955032673,0,2
"80",4,"grate","Task B ",2,4,1,-1.20702485103846,0.067,2,61.71636186,0,0,3,0.000254652802388918,0.0224834937442048,0.98880063500923,0.98880063500923,0,8
"81",4,"grate","Task B ",1,3,1,0.283143251301825,0.135,1,189.2450462,0,0,4,0.0948141099636072,0.0325496692483401,0.255564568276306,0.744435431723694,0,2
"82",4,"grate","Task B ",2,4,1,-1.27682925101498,0.135,2,275.6106771,0,0,4,0.000121077560449454,0.0214626576370871,0.99439033330694,0.99439033330694,0,8
"83",4,"grate","Task B ",1,1,1,-0.0750670722316777,0.033,1,119.6326469,0,0,1,0.129639045869244,0.0331923505272755,0.203844904986548,0.796155095013452,0,4
"84",4,"grate","Task B ",2,4,1,1.75724824644018,0.067,2,38.3222504,0,0,3,2.4889389873992e-07,0.0145795093836419,0.999982928804854,0.999982928804854,0,8
"85",5,"grate","Task B ",1,2,0,0.592887142092057,0.05,2,39.11731256,0,0,2,0.0298354824128135,0.0302804856039056,0.503701206233329,0.503701206233329,0,3
"86",5,"grate","Task B ",1,2,0,0.669355568418445,0.05,2,71.00130917,0,0,2,0.0197632634691437,0.0295109496645071,0.5989126520288,0.5989126520288,0,3
"87",5,"grate","Task B ",1,1,1,-0.39796308382523,0.033,1,106.6816846,0,0,1,0.0670372709690086,0.0318520060443979,0.322097673341061,0.677902326658939,0,4
"88",5,"grate","Task B ",1,4,1,0.122606585756128,0.067,1,28.02670076,0,0,3,0.124957242676715,0.0331161322790169,0.20949848314614,0.79050151685386,0,1
"89",5,"grate","Task B ",1,3,1,-0.0762513091665324,0.135,1,306.9429736,0,0,4,0.129536957847603,0.0331907162815764,0.203964792461965,0.796035207538035,0,2
"90",5,"grate","Task B ",2,4,1,-2.2164311849921,0.033,2,28.19493895,0,0,1,9.4087091741963e-11,0.0089091782236434,0.999999989439308,0.999999989439308,0,8
"91",6,"grate","Task B ",2,3,1,-1.21981072122976,0.135,2,210.2698994,0,0,4,0.000222926656749229,0.0222972931786443,0.990101044377956,0.990101044377956,0,7
"92",6,"grate","Task B ",1,3,1,-0.477242211109886,0.067,1,178.3414538,0,0,3,0.0497409493277506,0.0312634317603732,0.385947418403976,0.614052581596024,0,2
"93",6,"grate","Task B ",1,3,1,-0.127619896473065,0.033,1,327.2712738,0,0,1,0.123746803136113,0.0330959912710302,0.211013782278817,0.788986217721183,0,2
"94",6,"grate","Task B ",2,3,1,1.06676260788041,0.135,2,18.81683827,0,0,4,0.00103781258696289,0.0245470582074669,0.959436473402522,0.959436473402522,0,7
"95",6,"grate","Task B ",1,3,1,0.376832694515835,0.067,1,302.3453166,0,0,3,0.0728824227487029,0.0320188658176708,0.305228527268391,0.694771472731609,0,2
"96",6,"grate","Task B ",1,1,1,0.0419523017895918,0.05,1,333.2438487,0,0,2,0.132076831467577,0.0332310209465553,0.201025059979029,0.798974940020971,0,4
"97",7,"grate","Task B ",1,4,0,-0.710276196394455,0.033,2,73.78173815,0,0,1,0.0151512209313699,0.0290248508039313,0.657026522816366,0.657026522816366,0,1
"98",7,"grate","Task B ",1,1,1,-0.156824972105414,0.05,1,21.39335462,0,0,2,0.119362513434366,0.0330214596332287,0.216699033162635,0.783300966837365,0,4
"99",7,"grate","Task B ",2,4,1,-0.0410569409280536,0.135,2,67.27386299,0,0,4,0.131927743973076,0.0332286752697269,0.201195178619585,0.798804821380415,0,8
"100",7,"grate","Task B ",1,4,0,-0.140484731096336,0.135,2,73.38990225,0,0,4,0.121905677646284,0.0330649990749244,0.213362939199189,0.786637060800811,0,1
"101",7,"grate","Task B ",1,1,1,0.193009085237273,0.05,1,73.92363675,0,0,2,0.113758245044034,0.0329223592240903,0.224449301858002,0.775550698141999,0,4
"102",7,"grate","Task B ",1,1,1,-0.370918403187711,0.05,1,229.2439986,0,0,2,0.0733131245089229,0.0320306592354585,0.304058370574399,0.695941629425601,0,4
"103",8,"grate","Task B ",2,4,1,1.8422272280119,0.135,2,58.35312352,0,0,4,6.72922410167769e-08,0.0134350668293701,0.999994991323465,0.999994991323465,0,8
"104",8,"grate","Task B ",2,2,1,0.163698748681639,0.067,2,209.7879283,0,0,3,0.118904774754973,0.0330135308259959,0.217311078475665,0.782688921524335,0,6
"105",8,"grate","Task B ",1,4,1,0.253709193409642,0.135,1,333.4901522,0,0,4,0.101397842987852,0.0326865296617386,0.24377583319989,0.75622416680011,0,1
