"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"62",1,"audio","Task B ",1,2,1,0,0.00041,1,25.15300135,0,-0.132225632016311,4,0.00294738720203732,0.000793925740485941,0.212205114269455,0.787794885730545,0,3
"63",1,"audio","Task B ",1,2,0,0,9e-05,2,192.6948001,0,1.50616509196197,2,2.64490648735391e-07,0.0004434459606871,0.999403911609611,0.999403911609611,0,3
"64",1,"audio","Task B ",2,1,1,0,4e-05,2,38.74422703,0,-2.10381651376527,1,2.71578059091117e-11,0.000249780468408802,0.999999891273312,0.999999891273312,0,5
"65",1,"audio","Task B ",1,2,0,0,0.00019,2,291.0769307,0,0.390568068175569,3,0.00172031115662977,0.000767653962558412,0.308546915162901,0.691453084837099,0,3
"66",1,"audio","Task B ",1,2,0,0,0.00041,2,327.4976722,0,-0.417500792034901,4,0.00151021621933479,0.000761430035059328,0.335188647258115,0.664811352741885,0,3
"67",2,"audio","Task B ",2,1,0,0,0.00019,1,141.7524968,0,0.155301331959672,3,0.00290732049323343,0.000793246866163024,0.214358175145446,0.785641824854554,0,5
"68",2,"audio","Task B ",2,1,0,0,0.00041,1,146.5305989,0,1.02920731580748,4,4.02727166430288e-05,0.000607090226264331,0.93778958606719,0.93778958606719,0,5
"69",2,"audio","Task B ",1,3,1,0,0.00019,1,315.0447871,0,0.030253062616424,3,0.00318360444860149,0.00079776045057788,0.200373608242317,0.799626391757683,0,2
"70",2,"audio","Task B ",1,1,0,0,0.00019,2,3.635158692,0,-1.63275852283667,3,4.31957111881494e-08,0.000395963448094161,0.999890921751279,0.999890921751279,0,4
"71",2,"audio","Task B ",1,1,0,0,4e-05,2,132.6556528,0,1.13432723764906,1,1.56620407436305e-05,0.000572292533717667,0.973361818371801,0.973361818371801,0,4
"72",2,"audio","Task B ",1,2,1,0,4e-05,1,293.2827751,0,-0.115576708637513,1,0.00300103062198497,0.000794821231995252,0.209392058112548,0.790607941887452,0,3
"73",3,"audio","Task B ",1,3,1,0,0.00041,1,354.5090037,0,-0.0978299845615503,4,0.00305149980091799,0.000795650137756168,0.206815473906476,0.793184526093524,0,2
