subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level,r
5,bimodal,Task B ,1,3,1,-0.290418303,1,1,119.3795785,4,0.444149939,1,2
5,bimodal,Task B ,2,4,1,0.898651137,4,2,299.2928771,5,1.539635943,4,8
5,bimodal,Task B ,1,3,1,-0.001590531,4,1,214.0303237,6,0.18466566,4,2
6,bimodal,Task B ,1,2,0,1.941428162,2,2,277.0767783,1,-0.606549665,2,3
6,bimodal,Task B ,1,2,0,1.982982013,2,2,326.0116758,2,-0.567651722,2,3
6,bimodal,Task B ,1,2,1,0.408577,1,1,177.060494,3,-0.423302953,1,3
6,bimodal,Task B ,1,2,0,0.504418001,1,2,66.4628089,4,-0.750224476,1,3
6,bimodal,Task B ,1,2,0,-0.69450642,4,2,326.3705313,5,-0.897860954,4,3
6,bimodal,Task B ,1,1,1,0.308540255,4,1,234.7255507,6,-0.379453715,4,4
7,bimodal,Task B ,1,1,1,0.285086122,3,1,164.1892848,1,0.031146808,3,4
7,bimodal,Task B ,1,1,1,0.08510107,2,1,350.3549548,2,-0.224346985,2,4
7,bimodal,Task B ,2,1,1,-2.713082879,3,2,143.1772013,3,1.071767436,3,5
7,bimodal,Task B ,1,1,0,1.664220585,3,2,271.2630737,4,-0.018339625,3,4
7,bimodal,Task B ,1,4,1,0.291707094,4,1,145.0008506,5,0.364046053,4,1
7,bimodal,Task B ,1,4,1,-0.093278795,3,1,43.44107465,6,0.229769509,3,1
8,bimodal,Task B ,1,4,1,-0.834609126,4,1,101.5874773,1,0.126388642,4,1
8,bimodal,Task B ,1,4,1,-0.084941168,3,1,228.2195779,2,0.375894246,3,1
8,bimodal,Task B ,1,4,1,-0.748783875,1,1,117.5005308,3,0.38895235,1,1
8,bimodal,Task B ,2,1,1,1.278760971,2,2,147.942744,4,0.112122119,2,5
8,bimodal,Task B ,2,4,1,1.872892208,2,2,96.37371631,5,-0.999832695,2,8
8,bimodal,Task B ,2,4,0,0.352984104,3,1,209.7031017,6,0.154171756,3,8
9,bimodal,Task B ,2,3,1,1.920592987,3,2,243.4543067,1,-2.519884375,3,7
9,bimodal,Task B ,2,3,0,0.299484183,3,1,143.9454177,2,0.254999064,3,7
9,bimodal,Task B ,1,1,1,0.150657843,3,1,130.8065624,3,-0.349878907,3,4
9,bimodal,Task B ,1,1,0,1.100891229,4,2,32.00372137,4,-0.615149655,4,4
9,bimodal,Task B ,2,2,1,1.635156583,3,2,26.98780776,5,1.745083352,3,6
9,bimodal,Task B ,1,3,1,0.313617225,3,1,199.2945547,6,0.02509669,3,2
10,bimodal,Task B ,1,1,1,-0.576195861,4,1,235.3342846,1,-0.135689686,4,4
10,bimodal,Task B ,1,2,1,0.259750823,1,1,306.4494944,2,0.01503005,1,3
10,bimodal,Task B ,1,2,1,-0.299338571,1,1,290.9188851,3,-0.187199669,1,3
10,bimodal,Task B ,1,1,1,0.54668223,1,1,14.94476697,4,-0.32549374,1,4
10,bimodal,Task B ,1,2,1,0.258772597,1,1,164.9085013,5,-0.291312978,1,3
10,bimodal,Task B ,1,1,0,1.69018976,1,2,296.5398125,6,1.007853176,1,4
1,bimodal,Task B ,1,3,1,0.14055288,2,1,292.3895599,1,-0.124457388,2,2
1,bimodal,Task B ,1,2,0,-0.722343267,4,2,26.66951595,2,1.201272637,4,3
1,bimodal,Task B ,2,2,1,-1.114580379,2,2,321.1992903,3,0.83990052,2,6
1,bimodal,Task B ,1,4,1,0.602892647,2,1,42.96292965,4,-0.148351578,2,1
1,bimodal,Task B ,2,4,1,1.383342746,4,2,79.71562287,5,-3.739747942,4,8
1,bimodal,Task B ,2,2,1,0.939860805,2,2,297.3401595,6,2.521879648,2,6
2,bimodal,Task B ,1,2,1,-0.112020302,3,1,257.1449716,1,0.048710079,3,3
2,bimodal,Task B ,1,3,1,0.347143829,3,1,62.06556045,2,-0.227440901,3,2
2,bimodal,Task B ,1,2,0,-1.160317937,1,2,136.9162764,3,1.581927608,1,3
2,bimodal,Task B ,1,2,1,0.075797571,4,1,210.4243983,4,-0.387295194,4,3
2,bimodal,Task B ,1,2,0,1.55083283,3,2,304.4334067,5,-0.682172839,3,3
2,bimodal,Task B ,1,2,1,-0.429489041,4,1,226.7121735,6,-0.096182257,4,3
3,bimodal,Task B ,1,1,1,-0.204750623,1,1,253.8241508,1,0.210789153,1,4
3,bimodal,Task B ,1,1,1,-0.273426742,3,1,57.04269892,2,0.002701131,3,4
3,bimodal,Task B ,1,4,1,0.243502694,4,1,30.73403748,3,-0.224843894,4,1
3,bimodal,Task B ,1,4,1,0.156117715,2,1,69.81348008,4,0.2942517,2,1
3,bimodal,Task B ,1,3,0,-0.612086396,3,2,34.09404284,5,1.9008893,3,2
3,bimodal,Task B ,1,4,1,0.124137175,4,1,236.4432868,6,-0.251026955,4,1
4,bimodal,Task B ,2,2,0,-0.419323349,3,1,144.7464327,1,-0.129647335,3,6
4,bimodal,Task B ,1,2,0,0.65711697,3,2,315.8800432,2,-0.081899299,3,3
4,bimodal,Task B ,2,3,1,-1.093436091,4,2,107.0494689,3,3.702596318,4,7
4,bimodal,Task B ,2,3,0,0.567294226,2,1,336.2076853,4,-0.18800846,2,7
4,bimodal,Task B ,1,2,1,-0.369706484,2,1,80.83819165,5,0.025609481,2,3
4,bimodal,Task B ,1,1,0,0.61726465,1,2,43.43671912,6,0.135739806,1,4
5,bimodal,Task B ,2,3,1,0.638654741,1,2,251.6387811,1,-1.99873103,1,7
5,bimodal,Task B ,1,2,1,0.593195713,3,1,64.9968925,2,0.097729594,3,3
5,bimodal,Task B ,2,4,1,1.945999376,2,2,44.98525967,3,0.406086736,2,8
5,bimodal,Task B ,2,1,1,-1.314752184,3,2,85.98267324,4,1.017004056,3,5
5,bimodal,Task B ,1,3,0,-0.346416629,1,2,324.3070759,5,-4.111024964,1,2
5,bimodal,Task B ,2,4,1,-1.730609711,2,2,232.8999359,6,-1.042450552,2,8
6,bimodal,Task B ,1,2,1,-0.28833551,4,1,356.952905,1,-0.457858708,4,3
6,bimodal,Task B ,1,2,1,0.091983363,3,1,199.5373857,2,0.381432052,3,3
6,bimodal,Task B ,1,2,0,-0.537464099,2,2,74.64684129,3,-0.777434801,2,3
6,bimodal,Task B ,2,2,1,1.367109697,3,2,187.8261816,4,-2.140021079,3,6
6,bimodal,Task B ,2,2,1,2.529998831,3,2,147.4304209,5,-0.713515576,3,6
6,bimodal,Task B ,1,3,1,0.231574387,3,1,148.203651,6,-0.250408587,3,2
7,bimodal,Task B ,1,3,1,-0.110650531,2,1,268.6718178,1,0.650031741,2,2
7,bimodal,Task B ,1,1,1,0.520854942,1,1,257.3696628,2,0.338789925,1,4
7,bimodal,Task B ,1,1,0,-0.425743823,2,2,178.756235,3,0.094489646,2,4
7,bimodal,Task B ,1,1,1,-0.075182851,2,1,8.92579634,4,-0.422436847,2,4
7,bimodal,Task B ,1,1,1,-0.767273123,1,1,316.6796098,5,0.021995191,1,4
7,bimodal,Task B ,2,4,1,-1.088898809,3,2,279.3930819,6,0.059535302,3,8
8,bimodal,Task B ,1,1,1,0.314954123,3,1,73.10825899,1,0.023091851,3,4
8,bimodal,Task B ,1,4,1,0.364962714,3,1,225.6173784,2,-0.103336677,3,1
8,bimodal,Task B ,1,4,0,-0.687527629,1,2,155.5853089,3,-2.042974926,1,1
8,bimodal,Task B ,1,4,0,0.00259133,2,2,138.225833,4,-1.365970784,2,1
8,bimodal,Task B ,1,4,0,0.886589715,4,2,306.7518534,5,-0.235305045,4,1
8,bimodal,Task B ,1,1,0,0.655346963,4,2,46.02244565,6,-0.122556725,4,4
9,bimodal,Task B ,2,1,1,-0.823751763,3,2,53.38268101,1,0.847254339,3,5
9,bimodal,Task B ,1,1,0,-1.005972245,2,2,226.4341681,2,-0.932700861,2,4
9,bimodal,Task B ,1,2,1,-0.347423386,3,1,320.6338639,3,0.176605711,3,3
9,bimodal,Task B ,2,4,1,1.653967621,4,2,55.40220191,4,0.191828892,4,8
9,bimodal,Task B ,1,1,1,0.312565403,2,1,231.2588181,5,-0.093493049,2,4
9,bimodal,Task B ,2,1,1,-0.265192371,1,2,189.5230815,6,-0.331244218,1,5
10,bimodal,Task B ,1,1,1,0.457632892,2,1,103.7153077,1,-0.304603314,2,4
10,bimodal,Task B ,1,2,0,-1.344128704,4,2,65.59023121,2,0.734869448,4,3
10,bimodal,Task B ,2,3,1,0.159017495,3,2,279.905909,3,0.741490835,3,7
10,bimodal,Task B ,2,2,1,-1.196216999,4,2,350.9711384,4,-0.336208564,4,6
10,bimodal,Task B ,1,1,1,0.069479798,2,1,204.8994101,5,-0.053156744,2,4
10,bimodal,Task B ,2,2,1,2.165095364,4,2,310.1201984,6,-0.848108117,4,6
1,bimodal,Task B ,1,2,1,0.390765632,2,1,268.7031207,1,0.10678914,2,3
1,bimodal,Task B ,1,2,1,0.178296042,1,1,331.8354891,2,-0.041710953,1,3
1,bimodal,Task B ,1,3,0,-0.293093496,4,2,31.1178072,3,-0.412990189,4,2
1,bimodal,Task B ,2,4,1,3.144360559,2,2,50.36710051,4,-1.550302658,2,8
1,bimodal,Task B ,2,1,1,-0.648375184,1,2,301.7950399,5,-1.504420383,1,5
1,bimodal,Task B ,2,2,0,-0.292926716,2,1,191.2459759,6,0.186422027,2,6
2,bimodal,Task B ,1,2,0,-0.110579373,4,2,122.0808152,1,-0.17920071,4,3
2,bimodal,Task B ,2,3,1,1.822071502,2,2,331.3287926,2,0.720764643,2,7
2,bimodal,Task B ,1,1,1,0.441370964,1,1,0.451835162,3,0.561968951,1,4
2,bimodal,Task B ,1,2,1,0.217476701,4,1,26.25729896,4,-0.114067059,4,3
2,bimodal,Task B ,1,3,1,0.142029329,4,1,171.3838882,5,-0.182354286,4,2
2,bimodal,Task B ,2,4,0,-0.231593222,2,1,192.5117476,6,0.48798125,2,8
3,bimodal,Task B ,1,4,1,0.142085821,1,1,114.1657553,1,0.309160278,1,1
3,bimodal,Task B ,2,3,0,0.722514017,4,1,139.1600047,2,-0.287016267,4,7
3,bimodal,Task B ,2,4,1,2.328519828,3,2,236.0732122,3,1.015579282,3,8
3,bimodal,Task B ,2,4,1,1.401577769,3,2,63.93674791,4,-2.443939251,3,8
3,bimodal,Task B ,1,3,1,-0.331911126,3,1,163.6226752,5,0.32220327,3,2
3,bimodal,Task B ,1,3,0,-0.123229587,1,2,7.896653244,6,0.237290306,1,2
4,bimodal,Task B ,1,3,0,0.604831815,2,2,105.9416017,1,-0.089510633,2,2
4,bimodal,Task B ,1,2,1,0.229715407,1,1,113.9107915,2,0.100469872,1,3
4,bimodal,Task B ,2,3,1,1.342499379,3,2,116.333051,3,0.038821233,3,7
4,bimodal,Task B ,2,2,1,1.739669781,4,2,103.4135168,4,-3.925321994,4,6
4,bimodal,Task B ,1,2,1,-0.13967211,1,1,74.28453736,5,0.501370704,1,3
4,bimodal,Task B ,1,2,1,0.181013571,3,1,325.4376463,6,0.419398226,3,3
5,bimodal,Task B ,2,4,1,-1.932213301,2,2,81.3376305,1,1.89970021,2,8
5,bimodal,Task B ,1,4,0,0.742735907,1,2,184.5578124,2,-1.446668588,1,1
5,bimodal,Task B ,2,3,1,-0.567081249,1,2,156.8338253,3,-0.480651581,1,7
5,bimodal,Task B ,2,4,1,0.718627118,3,2,281.0819725,4,1.514724451,3,8
5,bimodal,Task B ,2,4,1,-1.36695746,2,2,100.9919266,5,0.254501681,2,8
5,bimodal,Task B ,1,2,0,0.736323913,1,2,23.81535056,6,-1.344034255,1,3
6,bimodal,Task B ,1,3,1,-0.233842931,3,1,258.9104083,1,-0.432558238,3,2
6,bimodal,Task B ,2,2,0,-0.497265591,4,1,331.3410599,2,0.097951851,4,6
6,bimodal,Task B ,2,2,1,0.921674655,4,2,345.1610989,3,0.61692489,4,6
6,bimodal,Task B ,2,2,1,-2.02860393,4,2,72.66580424,4,-0.231226207,4,6
6,bimodal,Task B ,1,2,1,-0.069062548,1,1,297.7976419,5,-0.208735526,1,3
6,bimodal,Task B ,2,1,1,1.146605801,2,2,244.6630899,6,-0.421488168,2,5
7,bimodal,Task B ,1,4,0,0.687190577,2,2,336.6983545,1,-1.525749922,2,1
7,bimodal,Task B ,1,1,0,-1.151066346,4,2,50.80521295,2,0.25879072,4,4
7,bimodal,Task B ,2,1,1,-2.604828747,2,2,61.1856956,3,0.97506122,2,5
7,bimodal,Task B ,1,4,1,0.300062727,1,1,77.56093504,4,0.146861519,1,1
7,bimodal,Task B ,2,4,1,-1.137351513,4,2,177.017427,5,0.388740087,4,8
7,bimodal,Task B ,1,4,1,-0.315638344,2,1,333.536381,6,0.409707145,2,1
8,bimodal,Task B ,1,4,1,-0.20207904,4,1,222.2974364,1,0.177832636,4,1
8,bimodal,Task B ,1,4,1,-0.336341569,4,1,52.43427293,2,-0.320030895,4,1
8,bimodal,Task B ,1,4,1,0.13501815,2,1,218.823998,3,-0.569244867,2,1
8,bimodal,Task B ,1,4,1,0.08504255,2,1,18.73043794,4,-0.3918308,2,1
8,bimodal,Task B ,1,4,1,0.102565247,3,1,45.97841423,5,-0.404752917,3,1
8,bimodal,Task B ,2,4,1,1.902241806,2,2,209.1066374,6,-0.616490303,2,8
9,bimodal,Task B ,1,1,0,0.436774365,1,2,268.2082835,1,-0.522732633,1,4
9,bimodal,Task B ,2,2,1,-1.336414337,3,2,284.3665211,2,-1.765959412,3,6
9,bimodal,Task B ,2,2,1,-0.591875681,4,2,280.3336174,3,0.182481384,4,6
9,bimodal,Task B ,1,3,1,-0.374781349,1,1,330.7473636,4,-0.088362584,1,2
9,bimodal,Task B ,1,3,0,0.534936483,4,2,340.9555432,5,0.573367853,4,2
9,bimodal,Task B ,1,1,1,-0.216081686,1,1,199.4729368,6,-0.227334822,1,4
10,bimodal,Task B ,1,1,1,0.128405383,1,1,316.3404835,1,-0.131385128,1,4
10,bimodal,Task B ,1,2,1,-0.137393399,3,1,291.8963875,2,0.071086839,3,3
10,bimodal,Task B ,1,2,1,0.641399699,4,1,100.5856917,3,-0.050742603,4,3
10,bimodal,Task B ,2,2,1,2.17833047,4,2,235.6254858,4,-1.510899247,4,6
10,bimodal,Task B ,1,2,1,-0.305626929,3,1,59.07820953,5,0.066256583,3,3
10,bimodal,Task B ,1,2,1,0.289953867,3,1,181.5925004,6,-0.064410682,3,3
1,bimodal,Task B ,1,2,1,-0.275068553,3,1,76.43672421,1,-0.285186435,3,3
1,bimodal,Task B ,2,1,0,-1.029250696,4,1,300.0850907,2,-0.080899538,4,5
1,bimodal,Task B ,2,3,1,-2.335825976,2,2,53.9755817,3,-0.253684626,2,7
1,bimodal,Task B ,1,3,1,0.055047278,2,1,313.3475488,4,0.394371455,2,2
1,bimodal,Task B ,2,2,1,0.115064829,1,2,77.27291014,5,1.438896139,1,6
1,bimodal,Task B ,2,2,1,-0.196331606,4,2,147.8507194,6,-1.105439991,4,6
2,bimodal,Task B ,1,2,0,-0.548787132,4,2,250.4027317,1,-2.325463053,4,3
2,bimodal,Task B ,2,2,1,0.854075393,1,2,104.9899435,2,2.421221617,1,6
2,bimodal,Task B ,1,3,0,-1.094221218,3,2,348.3911586,3,0.52057454,3,2
2,bimodal,Task B ,1,2,1,-0.284548555,1,1,7.135551038,4,0.42578038,1,3
2,bimodal,Task B ,1,2,0,-0.127620464,3,2,296.04486,5,0.512469732,3,3
2,bimodal,Task B ,1,3,0,-0.34751016,2,2,248.7334062,6,0.759859839,2,2
3,bimodal,Task B ,1,2,1,0.727981228,4,1,9.247176763,1,0.154251516,4,3
3,bimodal,Task B ,2,2,1,-0.570789153,3,2,109.3085936,2,2.154680068,3,6
3,bimodal,Task B ,1,4,1,-0.146803311,1,1,62.6440633,3,-0.233325892,1,1
3,bimodal,Task B ,2,3,1,1.737735698,3,2,41.70740279,4,0.030661953,3,7
3,bimodal,Task B ,1,3,1,-0.098045242,1,1,171.343857,5,0.24091705,1,2
3,bimodal,Task B ,1,4,1,-0.058420513,2,1,20.8807774,6,0.192433951,2,1
4,bimodal,Task B ,1,3,0,0.409697066,2,2,153.9344457,1,0.883319391,2,2
4,bimodal,Task B ,2,2,1,0.914554856,2,2,354.6125605,2,-0.414464321,2,6
4,bimodal,Task B ,1,2,0,0.520649511,1,2,128.162573,3,-1.172246852,1,3
4,bimodal,Task B ,1,2,1,0.119140348,3,1,190.6087006,4,-0.218740072,3,3
4,bimodal,Task B ,1,3,1,-0.233430683,4,1,153.9336714,5,-0.890995199,4,2
4,bimodal,Task B ,2,4,1,1.230510369,4,2,87.20396881,6,-2.751310048,4,8
5,bimodal,Task B ,1,3,0,-0.192724717,2,2,273.8306129,1,0.990371713,2,2
5,bimodal,Task B ,1,4,1,0.225906879,2,1,159.341649,2,0.558979379,2,1
5,bimodal,Task B ,2,4,1,2.724057502,1,2,223.686427,3,0.900133066,1,8
5,bimodal,Task B ,1,4,1,0.042872635,3,1,1.863992384,4,-0.003295605,3,1
5,bimodal,Task B ,1,4,1,-0.557487236,4,1,64.91918793,5,-0.130586079,4,1
5,bimodal,Task B ,1,4,1,-0.110912637,1,1,152.4702764,6,-0.018319571,1,1
6,bimodal,Task B ,2,2,0,-0.160749481,3,1,303.19264,1,-0.359332563,3,6
6,bimodal,Task B ,1,2,0,-0.28312412,2,2,100.6918121,2,-0.401262133,2,3
6,bimodal,Task B ,1,2,0,-0.196671642,4,2,318.3719483,3,2.949721887,4,3
6,bimodal,Task B ,2,2,1,-4.14475024,2,2,331.8496478,4,1.083564575,2,6
6,bimodal,Task B ,2,2,1,0.466977804,1,2,126.8338433,5,-1.230755889,1,6
6,bimodal,Task B ,2,2,1,-1.484026032,4,2,183.3473418,6,2.784580011,4,6
7,bimodal,Task B ,1,1,0,0.877314742,1,2,310.5836631,1,-1.774284432,1,4
7,bimodal,Task B ,1,1,0,2.138896972,1,2,194.1596935,2,-3.081183788,1,4
7,bimodal,Task B ,1,1,1,0.145834951,1,1,75.2305147,3,-0.3654893,1,4
7,bimodal,Task B ,1,1,0,-1.105292214,1,2,330.6962479,4,-0.250080095,1,4
7,bimodal,Task B ,1,1,0,0.426857152,1,2,84.63929067,5,4.03E-05,1,4
7,bimodal,Task B ,1,4,1,0.208680396,1,1,279.593221,6,0.003126196,1,1
8,bimodal,Task B ,1,4,0,-0.295522609,2,2,276.3210545,1,-3.559810871,2,1
8,bimodal,Task B ,2,4,1,-0.907981491,3,2,356.3294128,2,0.171694555,3,8
8,bimodal,Task B ,1,4,1,0.042471581,1,1,242.1982018,3,0.302962425,1,1
8,bimodal,Task B ,1,4,1,0.335779489,1,1,128.2247875,4,-0.064818924,1,1
8,bimodal,Task B ,2,4,1,-1.897995064,3,2,310.5717122,5,-1.997989097,3,8
8,bimodal,Task B ,1,4,1,-0.036974306,3,1,76.74788576,6,-0.115862876,3,1
9,bimodal,Task B ,1,3,1,-0.54229044,4,1,242.3742782,1,0.132460072,4,2
9,bimodal,Task B ,1,1,1,0.675651965,1,1,251.3483035,2,-0.519655493,1,4
9,bimodal,Task B ,1,1,1,0.339975901,4,1,330.416998,3,-0.216665506,4,4
9,bimodal,Task B ,1,2,0,-0.631442241,4,2,237.5984256,4,-0.807723413,4,3
9,bimodal,Task B ,1,1,1,0.042416781,1,1,96.42341649,5,0.04783439,1,4
9,bimodal,Task B ,1,1,1,-0.286017762,3,1,282.5176861,6,-0.263521653,3,4
10,bimodal,Task B ,2,2,1,1.092855164,3,2,179.7284044,1,0.79875118,3,6
10,bimodal,Task B ,2,1,1,0.967380863,3,2,176.9554625,2,-0.245823147,3,5
10,bimodal,Task B ,2,2,1,-0.264646246,3,2,339.8102278,3,-1.040855144,3,6
10,bimodal,Task B ,2,2,1,2.106607595,4,2,150.2439665,4,0.400163208,4,6
10,bimodal,Task B ,1,1,0,-0.941588415,1,2,202.3685363,5,-1.620436974,1,4
10,bimodal,Task B ,1,1,1,-0.030283721,2,1,302.0159008,6,0.246393682,2,4
1,bimodal,Task B ,2,2,1,3.109517563,1,2,90.69287597,1,-1.290794572,1,6
1,bimodal,Task B ,1,3,0,-0.551816435,4,2,152.1055362,2,2.538612243,4,2
1,bimodal,Task B ,2,4,0,0.287131334,1,1,128.1834073,3,0.006201837,1,8
1,bimodal,Task B ,2,4,1,3.66039687,2,2,96.0983278,4,0.129338999,2,8
1,bimodal,Task B ,1,3,1,-0.394458493,4,1,269.6547844,5,-0.078425037,4,2
1,bimodal,Task B ,2,4,1,-2.525008413,4,2,58.67432201,6,-0.164050838,4,8
2,bimodal,Task B ,1,3,1,-0.232926528,3,1,141.1463852,1,-0.167087873,3,2
2,bimodal,Task B ,2,3,1,2.024685341,3,2,321.4204184,2,1.729249745,3,7
2,bimodal,Task B ,1,2,1,-0.396738997,3,1,303.0225485,3,0.283512055,3,3
2,bimodal,Task B ,1,2,0,-0.021495644,3,2,274.6553888,4,-0.597892313,3,3
2,bimodal,Task B ,2,2,0,-0.261971599,1,1,49.24692144,5,-0.286784498,1,6
2,bimodal,Task B ,1,2,1,-0.500084891,1,1,164.3205114,6,-0.232044713,1,3
3,bimodal,Task B ,1,3,1,-0.050891316,2,1,147.0124868,1,0.099002019,2,2
3,bimodal,Task B ,2,3,0,-0.253283451,1,1,300.5381231,2,0.409592856,1,7
3,bimodal,Task B ,2,4,1,-0.387860068,1,2,268.4077744,3,-1.599525692,1,8
3,bimodal,Task B ,2,3,1,1.35420144,1,2,11.24465299,4,-0.564902937,1,7
3,bimodal,Task B ,1,4,1,-0.159026083,1,1,350.6577442,5,-0.213372577,1,1
3,bimodal,Task B ,1,3,0,-0.611677408,4,2,58.79375426,6,1.042047891,4,2
4,bimodal,Task B ,1,3,1,-0.442086037,3,1,129.6360737,1,0.09934934,3,2
4,bimodal,Task B ,1,2,1,0.083440393,3,1,180.8817747,2,-0.477070244,3,3
4,bimodal,Task B ,2,2,1,0.614185477,2,2,201.0815526,3,-1.138794948,2,6
4,bimodal,Task B ,1,4,1,-0.218197873,4,1,340.1634151,4,0.130781853,4,1
4,bimodal,Task B ,1,1,1,0.136016878,1,1,346.3759865,5,0.151277653,1,4
4,bimodal,Task B ,1,2,0,-1.190898563,2,2,21.93312872,6,0.547262426,2,3
5,bimodal,Task B ,2,4,0,-0.952854651,1,1,123.0187292,1,-0.35953492,1,8
5,bimodal,Task B ,2,4,1,-0.854948337,4,2,21.08002243,2,-1.276430682,4,8
5,bimodal,Task B ,2,2,1,1.329095846,2,2,11.476407,3,0.573449455,2,6
5,bimodal,Task B ,1,4,1,0.299946906,4,1,44.86764379,4,0.436716313,4,1
5,bimodal,Task B ,1,4,1,-0.121680437,2,1,135.9428245,5,0.056750256,2,1
5,bimodal,Task B ,1,4,1,0.485284314,3,1,159.3237888,6,-0.3637037,3,1
6,bimodal,Task B ,1,3,1,-0.410987896,1,1,180.1740575,1,0.203911534,1,2
6,bimodal,Task B ,1,2,0,-1.36259654,1,2,218.5162136,2,0.380346154,1,3
6,bimodal,Task B ,1,2,1,0.144653626,4,1,23.54300999,3,-0.160418428,4,3
6,bimodal,Task B ,1,2,1,0.003914647,3,1,199.8937482,4,-0.234432352,3,3
6,bimodal,Task B ,1,2,1,0.10193346,4,1,27.56367744,5,0.002759781,4,3
6,bimodal,Task B ,2,3,1,1.003434433,2,2,253.3429872,6,1.539927379,2,7
7,bimodal,Task B ,1,1,0,-2.001344161,4,2,236.8248876,1,-1.979203502,4,4
7,bimodal,Task B ,1,1,1,-0.308499204,2,1,84.73381763,2,0.360171983,2,4
7,bimodal,Task B ,1,1,1,0.638310566,1,1,48.73457597,3,-0.536241616,1,4
7,bimodal,Task B ,1,1,0,-0.753591875,2,2,220.1634768,4,-1.144703041,2,4
7,bimodal,Task B ,1,1,0,0.310531306,3,2,230.4503565,5,-0.794424974,3,4
7,bimodal,Task B ,1,4,1,-0.103046288,4,1,220.3746806,6,-0.523110124,4,1
8,bimodal,Task B ,2,1,1,1.955528937,1,2,186.6904014,1,-0.415328033,1,5
8,bimodal,Task B ,1,4,1,0.767282112,1,1,166.523483,2,-0.061674554,1,1
8,bimodal,Task B ,2,4,1,-1.441103847,2,2,171.3076611,3,2.390939921,2,8
8,bimodal,Task B ,1,4,0,0.836795639,2,2,247.755237,4,-1.775068509,2,1
8,bimodal,Task B ,1,4,0,0.654616726,3,2,72.9367843,5,-0.179762992,3,1
8,bimodal,Task B ,2,4,1,-0.835936495,1,2,286.189284,6,-2.9514637,1,8
9,bimodal,Task B ,1,2,1,-0.337959545,3,1,36.75074454,1,0.120827308,3,3
9,bimodal,Task B ,1,4,1,-0.061227369,4,1,23.12725167,2,-0.003117839,4,1
9,bimodal,Task B ,2,2,1,0.918184774,2,2,99.59201863,3,0.493055133,2,6
9,bimodal,Task B ,1,3,1,0.022475648,3,1,160.9978939,4,-0.280901766,3,2
9,bimodal,Task B ,2,3,1,1.673918077,3,2,94.79459497,5,-1.173243187,3,7
9,bimodal,Task B ,1,2,0,2.379323789,1,2,262.7488124,6,-0.289586987,1,3
10,bimodal,Task B ,2,1,1,-2.378754357,1,2,316.8409958,1,0.529599883,1,5
10,bimodal,Task B ,1,2,1,0.047525185,4,1,234.6391806,2,0.416096807,4,3
10,bimodal,Task B ,1,2,1,-0.417439468,2,1,301.0538464,3,-0.101203716,2,3
10,bimodal,Task B ,2,2,1,1.951472406,3,2,330.6456168,4,-2.628237769,3,6
10,bimodal,Task B ,1,1,0,1.167570901,2,2,216.6266304,5,-0.655063886,2,4
10,bimodal,Task B ,1,1,1,-0.316906162,4,1,203.7066795,6,0.263207967,4,4
1,bimodal,Task B ,2,3,1,1.392825462,1,2,203.6977008,1,1.327961147,1,7
1,bimodal,Task B ,2,4,1,1.164903848,4,2,305.7438746,2,-2.25906973,4,8
1,bimodal,Task B ,1,2,0,-0.084185709,2,2,60.57015696,3,-0.758912257,2,3
1,bimodal,Task B ,1,3,1,0.352333797,2,1,85.24342257,4,-0.327888909,2,2
1,bimodal,Task B ,2,2,1,-0.407299245,2,2,5.581837056,5,0.52209807,2,6
1,bimodal,Task B ,1,3,1,0.395986514,3,1,12.89696755,6,0.280511496,3,2
2,bimodal,Task B ,1,1,1,0.133099059,1,1,92.03067152,1,-0.508935463,1,4
2,bimodal,Task B ,1,2,1,0.336618432,2,1,355.4023765,2,0.110848343,2,3
2,bimodal,Task B ,1,1,0,1.415908758,1,2,224.8042693,3,-0.364577481,1,4
2,bimodal,Task B ,2,3,0,0.062796417,4,1,196.8301864,4,-0.349571877,4,7
2,bimodal,Task B ,1,2,1,-0.334452326,2,1,333.4437747,5,0.242515125,2,3
2,bimodal,Task B ,1,3,1,-0.25068825,1,1,303.6060163,6,0.067435866,1,2
3,bimodal,Task B ,2,3,1,1.270207904,3,2,322.7069196,1,-0.218195887,3,7
3,bimodal,Task B ,1,4,1,0.14201604,4,1,36.23087741,2,0.47934525,4,1
3,bimodal,Task B ,1,3,1,-0.270662608,1,1,306.6104684,3,0.436738106,1,2
3,bimodal,Task B ,2,2,1,1.745811142,3,2,238.1032719,4,0.072311005,3,6
3,bimodal,Task B ,1,4,1,-0.058472148,3,1,330.5216257,5,-0.212464351,3,1
3,bimodal,Task B ,2,4,1,-1.482697188,2,2,226.4881158,6,-2.507859843,2,8
4,bimodal,Task B ,1,2,1,-0.487598959,1,1,287.981818,1,0.032032501,1,3
4,bimodal,Task B ,2,1,1,0.273766544,2,2,222.0599878,2,0.878054484,2,5
4,bimodal,Task B ,1,2,1,0.180182067,3,1,163.5520393,3,0.632996728,3,3
4,bimodal,Task B ,2,2,1,0.461994123,1,2,319.0898589,4,1.089307469,1,6
4,bimodal,Task B ,1,2,1,0.265534085,2,1,242.8732366,5,0.29566742,2,3
